#,Item Number,Code Style,Style,Code Color,Color,Code Size,Size,UPC Code,Inventory Stock,Wholesale Price,Retail Price,Custom Product ID,Discontinuos,ETA
685,DON-601-39,DON,Alegria Donna Professional Clog,601,Black Napa Leather,39,39,693016213689,145,21,23.6,,,
686,DON-601-40,DON,Alegria Donna Professional Clog,601,Black Napa Leather,40,40,693016213696,142,21,23.6,,,
687,DON-601-41,DON,Alegria Donna Professional Clog,601,Black Napa Leather,41,41,693016213702,34,21,23.6,,,
688,DON-601-42,DON,Alegria Donna Professional Clog,601,Black Napa Leather,42,42,693016213719,31,21,23.6,,,
689,DON-341-35,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,35,35,693016266845,53,21,23.6,,,
690,DON-341-36,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,36,36,693016266852,34,21,23.6,,,
691,DON-341-37,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,37,37,693016266869,18,21,23.6,,,
692,DON-341-38,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,38,38,693016266876,75,21,23.6,,,
693,DON-341-39,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,39,39,693016266883,56,21,23.6,,,
694,DON-341-40,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,40,40,693016266890,45,21,23.6,,,
695,DON-341-41,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,41,41,693016266906,33,21,23.6,,,
696,DON-341-42,DON,Alegria Donna Professional Clog,341,Black Small Dog Patent,42,42,693016266913,44,21,23.6,,,
697,DON-516-35,DON,Alegria Donna Professional Clog,516,Blue Bandana,35,35,693016228546,0,21,23.6,,,1/1/1970
698,DON-516-36,DON,Alegria Donna Professional Clog,516,Blue Bandana,36,36,693016228553,0,21,23.6,,,1/1/1970
699,DON-516-37,DON,Alegria Donna Professional Clog,516,Blue Bandana,37,37,693016228560,2,21,23.6,,,
700,DON-516-38,DON,Alegria Donna Professional Clog,516,Blue Bandana,38,38,693016228577,2,21,23.6,,,
701,DON-516-39,DON,Alegria Donna Professional Clog,516,Blue Bandana,39,39,693016228584,5,21,23.6,,,
702,DON-516-40,DON,Alegria Donna Professional Clog,516,Blue Bandana,40,40,693016228591,3,21,23.6,,,
703,DON-516-41,DON,Alegria Donna Professional Clog,516,Blue Bandana,41,41,693016228607,1,21,23.6,,,
704,DON-516-42,DON,Alegria Donna Professional Clog,516,Blue Bandana,42,42,693016228614,0,21,23.6,,,1/1/1970
705,DON-114-35,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,35,35,,0,21,23.6,,,1/1/1970
706,DON-114-36,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,36,36,,0,21,23.6,,,1/1/1970
707,DON-114-37,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,37,37,,0,21,23.6,,,1/1/1970
708,DON-114-38,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,38,38,,0,21,23.6,,,1/1/1970
709,DON-114-39,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,39,39,,0,21,23.6,,,1/1/1970
710,DON-114-40,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,40,40,,0,21,23.6,,,1/1/1970
711,DON-114-41,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,41,41,,0,21,23.6,,,1/1/1970
712,DON-114-42,DON,Alegria Donna Professional Clog,114,Carolina Blue Patent,42,42,,0,21,23.6,,,1/1/1970
713,DON-517-35,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,35,35,693016260294,50,21,23.6,,,
714,DON-517-36,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,36,36,693016260300,103,21,23.6,,,
715,DON-517-37,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,37,37,693016260317,222,21,23.6,,,
716,DON-517-38,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,38,38,693016260324,275,21,23.6,,,
717,DON-517-39,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,39,39,693016260331,355,21,23.6,,,
718,DON-517-40,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,40,40,693016260348,217,21,23.6,,,
719,DON-517-41,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,41,41,693016260355,121,21,23.6,,,
720,DON-517-42,DON,Alegria Donna Professional Clog,517,Fleur De Lis Patent,42,42,693016260362,65,21,23.6,,,
721,DON-314-35,DON,Alegria Donna Professional Clog,314,Floral Patent,35,35,693016220816,0,21,23.6,,,1/1/1970
722,DON-314-36,DON,Alegria Donna Professional Clog,314,Floral Patent,36,36,693016220823,0,21,23.6,,,1/1/1970
723,DON-314-37,DON,Alegria Donna Professional Clog,314,Floral Patent,37,37,693016220830,0,21,23.6,,,1/1/1970
724,DON-314-38,DON,Alegria Donna Professional Clog,314,Floral Patent,38,38,693016220847,0,21,23.6,,,1/1/1970
725,DON-314-39,DON,Alegria Donna Professional Clog,314,Floral Patent,39,39,693016220854,0,21,23.6,,,1/1/1970
726,DON-314-40,DON,Alegria Donna Professional Clog,314,Floral Patent,40,40,693016220861,0,21,23.6,,,1/1/1970
727,DON-314-41,DON,Alegria Donna Professional Clog,314,Floral Patent,41,41,693016220878,0,21,23.6,,,1/1/1970
728,DON-314-42,DON,Alegria Donna Professional Clog,314,Floral Patent,42,42,693016220885,0,21,23.6,,,1/1/1970
729,DON-355-35,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,35,35,693016267965,0,21,23.6,,,1/1/1970
730,DON-355-36,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,36,36,693016267972,0,21,23.6,,,1/1/1970
731,DON-355-37,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,37,37,693016267989,0,21,23.6,,,1/1/1970
732,DON-355-38,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,38,38,693016267996,0,21,23.6,,,1/1/1970
733,DON-355-39,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,39,39,693016268009,0,21,23.6,,,1/1/1970
734,DON-355-40,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,40,40,693016268016,0,21,23.6,,,1/1/1970
735,DON-355-41,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,41,41,693016268023,0,21,23.6,,,1/1/1970
736,DON-355-42,DON,Alegria Donna Professional Clog,355,Friends Pink Patent,42,42,693016268030,0,21,23.6,,,1/1/1970
737,DON-350-35,DON,Alegria Donna Professional Clog,350,Friends White Patent,35,35,693016266920,0,21,23.6,,,1/1/1970
738,DON-350-36,DON,Alegria Donna Professional Clog,350,Friends White Patent,36,36,693016266937,0,21,23.6,,,1/1/1970
739,DON-350-37,DON,Alegria Donna Professional Clog,350,Friends White Patent,37,37,693016266944,0,21,23.6,,,1/1/1970
740,DON-350-38,DON,Alegria Donna Professional Clog,350,Friends White Patent,38,38,693016266951,0,21,23.6,,,1/1/1970
741,DON-350-39,DON,Alegria Donna Professional Clog,350,Friends White Patent,39,39,693016266968,0,21,23.6,,,1/1/1970
742,DON-350-40,DON,Alegria Donna Professional Clog,350,Friends White Patent,40,40,693016266975,0,21,23.6,,,1/1/1970
743,DON-350-41,DON,Alegria Donna Professional Clog,350,Friends White Patent,41,41,693016266982,0,21,23.6,,,1/1/1970
744,DON-350-42,DON,Alegria Donna Professional Clog,350,Friends White Patent,42,42,693016266999,0,21,23.6,,,1/1/1970
745,DON-315-35,DON,Alegria Donna Professional Clog,315,Hearts Patent,35,35,693016220892,0,21,23.6,,,1/1/1970
746,DON-315-36,DON,Alegria Donna Professional Clog,315,Hearts Patent,36,36,693016220908,56,21,23.6,,,
747,DON-315-37,DON,Alegria Donna Professional Clog,315,Hearts Patent,37,37,693016220915,113,21,23.6,,,
748,DON-315-38,DON,Alegria Donna Professional Clog,315,Hearts Patent,38,38,693016220922,158,21,23.6,,,
749,DON-315-39,DON,Alegria Donna Professional Clog,315,Hearts Patent,39,39,693016220939,161,21,23.6,,,
750,DON-315-40,DON,Alegria Donna Professional Clog,315,Hearts Patent,40,40,693016220946,119,21,23.6,,,
751,DON-315-41,DON,Alegria Donna Professional Clog,315,Hearts Patent,41,41,693016220953,92,21,23.6,,,
752,DON-315-42,DON,Alegria Donna Professional Clog,315,Hearts Patent,42,42,693016220960,0,21,23.6,,,1/1/1970
753,DON-519-35,DON,Alegria Donna Professional Clog,519,Paris Patent,35,35,693016228621,54,21,23.6,,,
754,DON-519-36,DON,Alegria Donna Professional Clog,519,Paris Patent,36,36,693016228638,132,21,23.6,,,
755,DON-519-37,DON,Alegria Donna Professional Clog,519,Paris Patent,37,37,693016228645,237,21,23.6,,,
756,DON-519-38,DON,Alegria Donna Professional Clog,519,Paris Patent,38,38,693016228652,286,21,23.6,,,
757,DON-519-39,DON,Alegria Donna Professional Clog,519,Paris Patent,39,39,693016228669,189,21,23.6,,,
758,DON-519-40,DON,Alegria Donna Professional Clog,519,Paris Patent,40,40,693016228676,174,21,23.6,,,
759,DON-519-41,DON,Alegria Donna Professional Clog,519,Paris Patent,41,41,693016228683,133,21,23.6,,,
760,DON-519-42,DON,Alegria Donna Professional Clog,519,Paris Patent,42,42,693016228690,21,21,23.6,,,
761,DON-339-35,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,35,35,693016260218,52,21,23.6,,,
762,DON-339-36,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,36,36,693016260225,107,21,23.6,,,
763,DON-339-37,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,37,37,693016260232,211,21,23.6,,,
764,DON-339-38,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,38,38,693016260249,304,21,23.6,,,
765,DON-339-39,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,39,39,693016260256,237,21,23.6,,,
766,DON-339-40,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,40,40,693016260263,209,21,23.6,,,
767,DON-339-41,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,41,41,693016260270,134,21,23.6,,,
768,DON-339-42,DON,Alegria Donna Professional Clog,339,Purple Electric Paisley,42,42,693016260287,43,21,23.6,,,
769,DON-515-35,DON,Alegria Donna Professional Clog,515,Red Bandana,35,35,693016228461,0,21,23.6,,,1/1/1970
770,DON-515-36,DON,Alegria Donna Professional Clog,515,Red Bandana,36,36,693016228478,0,21,23.6,,,1/1/1970
771,DON-515-37,DON,Alegria Donna Professional Clog,515,Red Bandana,37,37,693016228485,0,21,23.6,,,1/1/1970
772,DON-515-38,DON,Alegria Donna Professional Clog,515,Red Bandana,38,38,693016228492,0,21,23.6,,,1/1/1970
773,DON-515-39,DON,Alegria Donna Professional Clog,515,Red Bandana,39,39,693016228508,0,21,23.6,,,1/1/1970
774,DON-515-40,DON,Alegria Donna Professional Clog,515,Red Bandana,40,40,693016228515,0,21,23.6,,,1/1/1970
775,DON-515-41,DON,Alegria Donna Professional Clog,515,Red Bandana,41,41,693016228522,0,21,23.6,,,1/1/1970
776,DON-515-42,DON,Alegria Donna Professional Clog,515,Red Bandana,42,42,693016228539,0,21,23.6,,,1/1/1970
777,DON-600-35,DON,Alegria Donna Professional Clog,600,White Napa Leather,35,35,693016213566,56,21,23.6,,,
778,DON-600-36,DON,Alegria Donna Professional Clog,600,White Napa Leather,36,36,693016213573,119,21,23.6,,,
779,DON-600-37,DON,Alegria Donna Professional Clog,600,White Napa Leather,37,37,693016213580,223,21,23.6,,,
780,DON-600-38,DON,Alegria Donna Professional Clog,600,White Napa Leather,38,38,693016213597,332,21,23.6,,,
781,DON-600-39,DON,Alegria Donna Professional Clog,600,White Napa Leather,39,39,693016213603,287,21,23.6,,,
782,DON-600-40,DON,Alegria Donna Professional Clog,600,White Napa Leather,40,40,693016213610,210,21,23.6,,,
783,DON-600-41,DON,Alegria Donna Professional Clog,600,White Napa Leather,41,41,693016213627,153,21,23.6,,,
784,DON-600-42,DON,Alegria Donna Professional Clog,600,White Napa Leather,42,42,693016213634,60,21,23.6,,,
785,FEL-951-35,FEL,Alegria Felize MJ,951,Black Ditzy,35,35,693016270125,0,19.1,21.51,,,1/1/1970
786,FEL-951-36,FEL,Alegria Felize MJ,951,Black Ditzy,36,36,693016270132,0,19.1,21.51,,,1/1/1970
787,FEL-951-37,FEL,Alegria Felize MJ,951,Black Ditzy,37,37,693016270149,0,19.1,21.51,,,1/1/1970
788,FEL-951-38,FEL,Alegria Felize MJ,951,Black Ditzy,38,38,693016270156,0,19.1,21.51,,,1/1/1970
789,FEL-951-39,FEL,Alegria Felize MJ,951,Black Ditzy,39,39,693016270163,0,19.1,21.51,,,1/1/1970
790,FEL-951-40,FEL,Alegria Felize MJ,951,Black Ditzy,40,40,693016270170,0,19.1,21.51,,,1/1/1970
791,FEL-951-41,FEL,Alegria Felize MJ,951,Black Ditzy,41,41,693016270187,0,19.1,21.51,,,1/1/1970
792,FEL-951-42,FEL,Alegria Felize MJ,951,Black Ditzy,42,42,693016270194,0,19.1,21.51,,,1/1/1970
793,FEL-601-35,FEL,Alegria Felize MJ,601,Black Napa Leather,35,35,693016251506,81,19.1,21.51,,,
794,FEL-601-36,FEL,Alegria Felize MJ,601,Black Napa Leather,36,36,693016251513,402,19.1,21.51,,,
795,FEL-601-37,FEL,Alegria Felize MJ,601,Black Napa Leather,37,37,693016251520,826,19.1,21.51,,,
796,FEL-601-38,FEL,Alegria Felize MJ,601,Black Napa Leather,38,38,693016251537,"1,022.00",19.1,21.51,,,
797,FEL-601-39,FEL,Alegria Felize MJ,601,Black Napa Leather,39,39,693016251544,930,19.1,21.51,,,
798,FEL-601-40,FEL,Alegria Felize MJ,601,Black Napa Leather,40,40,693016251551,756,19.1,21.51,,,
799,FEL-601-41,FEL,Alegria Felize MJ,601,Black Napa Leather,41,41,693016251568,381,19.1,21.51,,,
800,FEL-601-42,FEL,Alegria Felize MJ,601,Black Napa Leather,42,42,693016251575,126,19.1,21.51,,,
801,FEL-101-35,FEL,Alegria Felize MJ,101,Black Patent,35,35,693016250783,27,19.1,21.51,,,
802,FEL-101-36,FEL,Alegria Felize MJ,101,Black Patent,36,36,693016250790,132,19.1,21.51,,,
803,FEL-101-37,FEL,Alegria Felize MJ,101,Black Patent,37,37,693016250806,406,19.1,21.51,,,
804,FEL-101-38,FEL,Alegria Felize MJ,101,Black Patent,38,38,693016250813,410,19.1,21.51,,,
805,FEL-101-39,FEL,Alegria Felize MJ,101,Black Patent,39,39,693016250820,335,19.1,21.51,,,
806,FEL-101-40,FEL,Alegria Felize MJ,101,Black Patent,40,40,693016250837,283,19.1,21.51,,,
807,FEL-101-41,FEL,Alegria Felize MJ,101,Black Patent,41,41,693016250844,131,19.1,21.51,,,
808,FEL-101-42,FEL,Alegria Felize MJ,101,Black Patent,42,42,693016250851,50,19.1,21.51,,,
809,FEL-347-35,FEL,Alegria Felize MJ,347,Black Silver Prism,35,35,693016258468,77,19.1,21.51,,,
810,FEL-347-36,FEL,Alegria Felize MJ,347,Black Silver Prism,36,36,693016258475,82,19.1,21.51,,,
811,FEL-347-37,FEL,Alegria Felize MJ,347,Black Silver Prism,37,37,693016258482,266,19.1,21.51,,,
812,FEL-347-38,FEL,Alegria Felize MJ,347,Black Silver Prism,38,38,693016258499,352,19.1,21.51,,,
813,FEL-347-39,FEL,Alegria Felize MJ,347,Black Silver Prism,39,39,693016258505,305,19.1,21.51,,,
814,FEL-347-40,FEL,Alegria Felize MJ,347,Black Silver Prism,40,40,693016258512,285,19.1,21.51,,,
815,FEL-347-41,FEL,Alegria Felize MJ,347,Black Silver Prism,41,41,693016258529,207,19.1,21.51,,,
816,FEL-347-42,FEL,Alegria Felize MJ,347,Black Silver Prism,42,42,693016258536,106,19.1,21.51,,,
817,FEL-701-35,FEL,Alegria Felize MJ,701,Black Snake,35,35,693016251667,21,19.1,21.51,,,
818,FEL-701-36,FEL,Alegria Felize MJ,701,Black Snake,36,36,693016251674,65,19.1,21.51,,,
819,FEL-701-37,FEL,Alegria Felize MJ,701,Black Snake,37,37,693016251681,161,19.1,21.51,,,
820,FEL-701-38,FEL,Alegria Felize MJ,701,Black Snake,38,38,693016251698,193,19.1,21.51,,,
821,FEL-701-39,FEL,Alegria Felize MJ,701,Black Snake,39,39,693016251704,189,19.1,21.51,,,
822,FEL-701-40,FEL,Alegria Felize MJ,701,Black Snake,40,40,693016251711,184,19.1,21.51,,,
823,FEL-701-41,FEL,Alegria Felize MJ,701,Black Snake,41,41,693016251728,139,19.1,21.51,,,
824,FEL-701-42,FEL,Alegria Felize MJ,701,Black Snake,42,42,693016251735,42,19.1,21.51,,,
825,FEL-348-35,FEL,Alegria Felize MJ,348,Bronze Prism,35,35,693016265886,9,19.1,21.51,,,
826,FEL-348-36,FEL,Alegria Felize MJ,348,Bronze Prism,36,36,693016265893,0,19.1,21.51,,,1/1/1970
827,FEL-348-37,FEL,Alegria Felize MJ,348,Bronze Prism,37,37,693016265909,30,19.1,21.51,,,
828,FEL-348-38,FEL,Alegria Felize MJ,348,Bronze Prism,38,38,693016265916,35,19.1,21.51,,,
829,FEL-348-39,FEL,Alegria Felize MJ,348,Bronze Prism,39,39,693016265923,13,19.1,21.51,,,
830,FEL-348-40,FEL,Alegria Felize MJ,348,Bronze Prism,40,40,693016265930,20,19.1,21.51,,,
831,FEL-348-41,FEL,Alegria Felize MJ,348,Bronze Prism,41,41,693016265947,1,19.1,21.51,,,
832,FEL-348-42,FEL,Alegria Felize MJ,348,Bronze Prism,42,42,693016265954,1,19.1,21.51,,,
833,FEL-102-35,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,35,35,693016250868,21,19.1,21.51,,,
834,FEL-102-36,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,36,36,693016250875,77,19.1,21.51,,,
835,FEL-102-37,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,37,37,693016250882,164,19.1,21.51,,,
836,FEL-102-38,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,38,38,693016250899,194,19.1,21.51,,,
837,FEL-102-39,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,39,39,693016250905,181,19.1,21.51,,,
838,FEL-102-40,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,40,40,693016250912,145,19.1,21.51,,,
839,FEL-102-41,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,41,41,693016250929,70,19.1,21.51,,,
840,FEL-102-42,FEL,Alegria Felize MJ,102,Choco Crinkle Leather,42,42,693016250936,36,19.1,21.51,,,
841,FEL-713-35,FEL,Alegria Felize MJ,713,Choco Snake Patent,35,35,693016251827,39,19.1,21.51,,,
842,FEL-713-36,FEL,Alegria Felize MJ,713,Choco Snake Patent,36,36,693016251834,294,19.1,21.51,,,
843,FEL-713-37,FEL,Alegria Felize MJ,713,Choco Snake Patent,37,37,693016251841,602,19.1,21.51,,,
844,FEL-713-38,FEL,Alegria Felize MJ,713,Choco Snake Patent,38,38,693016251858,920,19.1,21.51,,,
845,FEL-713-39,FEL,Alegria Felize MJ,713,Choco Snake Patent,39,39,693016251865,730,19.1,21.51,,,
846,FEL-713-40,FEL,Alegria Felize MJ,713,Choco Snake Patent,40,40,693016251872,574,19.1,21.51,,,
847,FEL-713-41,FEL,Alegria Felize MJ,713,Choco Snake Patent,41,41,693016251889,422,19.1,21.51,,,
848,FEL-713-42,FEL,Alegria Felize MJ,713,Choco Snake Patent,42,42,693016251896,88,19.1,21.51,,,
849,FEL-509-35,FEL,Alegria Felize MJ,509,Floral Suede,35,35,693016251421,0,19.1,21.51,,,1/1/1970
850,FEL-509-36,FEL,Alegria Felize MJ,509,Floral Suede,36,36,693016251438,1,19.1,21.51,,,
851,FEL-509-37,FEL,Alegria Felize MJ,509,Floral Suede,37,37,693016251445,4,19.1,21.51,,,
852,FEL-509-38,FEL,Alegria Felize MJ,509,Floral Suede,38,38,693016251452,5,19.1,21.51,,,
853,FEL-509-39,FEL,Alegria Felize MJ,509,Floral Suede,39,39,693016251469,9,19.1,21.51,,,
854,FEL-509-40,FEL,Alegria Felize MJ,509,Floral Suede,40,40,693016251476,3,19.1,21.51,,,
855,FEL-509-41,FEL,Alegria Felize MJ,509,Floral Suede,41,41,693016251483,1,19.1,21.51,,,
856,FEL-509-42,FEL,Alegria Felize MJ,509,Floral Suede,42,42,693016251490,0,19.1,21.51,,,1/1/1970
857,FEL-326-35,FEL,Alegria Felize MJ,326,Gold Lace,35,35,693016258307,11,19.1,21.51,,,
858,FEL-326-36,FEL,Alegria Felize MJ,326,Gold Lace,36,36,693016258314,35,19.1,21.51,,,
859,FEL-326-37,FEL,Alegria Felize MJ,326,Gold Lace,37,37,693016258321,40,19.1,21.51,,,
860,FEL-326-38,FEL,Alegria Felize MJ,326,Gold Lace,38,38,693016258338,86,19.1,21.51,,,
861,FEL-326-39,FEL,Alegria Felize MJ,326,Gold Lace,39,39,693016258345,72,19.1,21.51,,,
862,FEL-326-40,FEL,Alegria Felize MJ,326,Gold Lace,40,40,693016258352,55,19.1,21.51,,,
863,FEL-326-41,FEL,Alegria Felize MJ,326,Gold Lace,41,41,693016258369,41,19.1,21.51,,,
864,FEL-326-42,FEL,Alegria Felize MJ,326,Gold Lace,42,42,693016258376,20,19.1,21.51,,,
865,FEL-714-35,FEL,Alegria Felize MJ,714,Grey Snake Patent,35,35,693016251902,29,19.1,21.51,,,
866,FEL-714-36,FEL,Alegria Felize MJ,714,Grey Snake Patent,36,36,693016251919,256,19.1,21.51,,,
867,FEL-714-37,FEL,Alegria Felize MJ,714,Grey Snake Patent,37,37,693016251926,570,19.1,21.51,,,
868,FEL-714-38,FEL,Alegria Felize MJ,714,Grey Snake Patent,38,38,693016251933,781,19.1,21.51,,,
869,FEL-714-39,FEL,Alegria Felize MJ,714,Grey Snake Patent,39,39,693016251940,668,19.1,21.51,,,
870,FEL-714-40,FEL,Alegria Felize MJ,714,Grey Snake Patent,40,40,693016251957,526,19.1,21.51,,,
871,FEL-714-41,FEL,Alegria Felize MJ,714,Grey Snake Patent,41,41,693016251964,373,19.1,21.51,,,
872,FEL-714-42,FEL,Alegria Felize MJ,714,Grey Snake Patent,42,42,693016251971,55,19.1,21.51,,,
873,FEL-709-35,FEL,Alegria Felize MJ,709,Metallic Gold Snake,35,35,693016251742,38,19.1,21.51,,,
874,FEL-709-36,FEL,Alegria Felize MJ,709,Metallic Gold Snake,36,36,693016251759,85,19.1,21.51,,,
875,FEL-709-37,FEL,Alegria Felize MJ,709,Metallic Gold Snake,37,37,693016251766,211,19.1,21.51,,,
876,FEL-709-38,FEL,Alegria Felize MJ,709,Metallic Gold Snake,38,38,693016251773,284,19.1,21.51,,,
877,FEL-709-39,FEL,Alegria Felize MJ,709,Metallic Gold Snake,39,39,693016251780,274,19.1,21.51,,,
878,FEL-709-40,FEL,Alegria Felize MJ,709,Metallic Gold Snake,40,40,693016251797,221,19.1,21.51,,,
879,FEL-709-41,FEL,Alegria Felize MJ,709,Metallic Gold Snake,41,41,693016251803,178,19.1,21.51,,,
880,FEL-709-42,FEL,Alegria Felize MJ,709,Metallic Gold Snake,42,42,693016251810,53,19.1,21.51,,,
881,FEL-420-35,FEL,Alegria Felize MJ,420,Mini Zebra Patent,35,35,693016258703,53,19.1,21.51,,,
882,FEL-420-36,FEL,Alegria Felize MJ,420,Mini Zebra Patent,36,36,693016258710,60,19.1,21.51,,,
883,FEL-420-37,FEL,Alegria Felize MJ,420,Mini Zebra Patent,37,37,693016258727,171,19.1,21.51,,,
884,FEL-420-38,FEL,Alegria Felize MJ,420,Mini Zebra Patent,38,38,693016258734,237,19.1,21.51,,,
885,FEL-420-39,FEL,Alegria Felize MJ,420,Mini Zebra Patent,39,39,693016258741,190,19.1,21.51,,,
886,FEL-420-40,FEL,Alegria Felize MJ,420,Mini Zebra Patent,40,40,693016258758,195,19.1,21.51,,,
887,FEL-420-41,FEL,Alegria Felize MJ,420,Mini Zebra Patent,41,41,693016258765,120,19.1,21.51,,,
888,FEL-420-42,FEL,Alegria Felize MJ,420,Mini Zebra Patent,42,42,693016258772,49,19.1,21.51,,,
889,FEL-180-35,FEL,Alegria Felize MJ,180,Multi Painterly,35,35,693016269884,4,19.1,21.51,,,
890,FEL-180-36,FEL,Alegria Felize MJ,180,Multi Painterly,36,36,693016269891,5,19.1,21.51,,,
891,FEL-180-37,FEL,Alegria Felize MJ,180,Multi Painterly,37,37,693016269907,22,19.1,21.51,,,
892,FEL-180-38,FEL,Alegria Felize MJ,180,Multi Painterly,38,38,693016269914,56,19.1,21.51,,,
893,FEL-180-39,FEL,Alegria Felize MJ,180,Multi Painterly,39,39,693016269921,25,19.1,21.51,,,
894,FEL-180-40,FEL,Alegria Felize MJ,180,Multi Painterly,40,40,693016269938,28,19.1,21.51,,,
895,FEL-180-41,FEL,Alegria Felize MJ,180,Multi Painterly,41,41,693016269945,42,19.1,21.51,,,
896,FEL-180-42,FEL,Alegria Felize MJ,180,Multi Painterly,42,42,693016269952,11,19.1,21.51,,,
897,FEL-718-35,FEL,Alegria Felize MJ,718,Multi Red Snake,35,35,693016270040,19,19.1,21.51,,,
