REC-TYPE,VENDOR SKU NO,HOST SKU NO,UPC,ON HAND QTY,ON HAND DATE,BACKORDER QTY,BACKORDER DATE,EXPECTED QTY,EXPECTED DATE
IR,ALG-TAY-723_36,,693016508570,0,,,,,
IR,ALG-TAY-723_37,,693016508587,0,,,,,
IR,ALG-TAY-723_38,,693016508594,0,,,,,
IR,ALG-TAY-723_39,,693016508600,0,,,,,
IR,ALG-TAY-723_40,,693016508617,0,,,,,
IR,ALG-TAY-723_41,,693016508624,0,,,,,
IR,ALG-TAY-723_42,,693016508631,0,,,,,
IR,ALG-TAY-723_43,,693016508648,0,,,,,
IR,ALG-TAY-734_34,,693016523788,0,,,,,
IR,ALG-TAY-734_35,,693016523795,0,,,,,
IR,ALG-TAY-734_36,,693016523801,0,,,,,
IR,ALG-TAY-734_37,,693016523818,0,,,,,
IR,ALG-TAY-734_38,,693016523825,0,,,,,
IR,ALG-TAY-734_39,,693016523832,0,,,,,
IR,ALG-TAY-734_40,,693016523849,0,,,,,
IR,ALG-TAY-734_41,,693016523856,0,,,,,
IR,ALG-TAY-734_42,,693016523863,0,,,,,
IR,ALG-TAY-734_43,,693016523870,0,,,,,
IR,ALG-TER-601_34,,693016508655,0,,,,,
IR,ALG-TER-601_35,,693016508662,0,,,,,
IR,ALG-TER-601_36,,693016508679,0,,,,,
IR,ALG-TER-601_37,,693016508686,0,,,,,
IR,ALG-TER-601_38,,693016508693,0,,,,,
IR,ALG-TER-601_39,,693016508709,0,,,,,
IR,ALG-TER-601_40,,693016508716,0,,,,,
IR,ALG-TER-601_41,,693016508723,0,,,,,
IR,ALG-TER-601_42,,693016508730,0,,,,,
IR,ALG-TER-601_43,,693016508747,0,,,,,
IR,ALG-TUS-403_34,,693016568406,0,,,,,
IR,ALG-TUS-403_35,,693016568413,0,,,,,
IR,ALG-TUS-403_36,,693016568420,0,,,,,
IR,ALG-TUS-403_37,,693016568437,0,,,,,
IR,ALG-TUS-403_38,,693016568444,0,,,,,
IR,ALG-TUS-403_39,,693016568451,0,,,,,
IR,ALG-TUS-403_40,,693016568468,0,,,,,
IR,ALG-TUS-403_41,,693016568475,0,,,,,
IR,ALG-TUS-403_42,,693016568482,0,,,,,
IR,ALG-TUS-403_43,,693016568499,0,,,,,
IR,ALG-TUS-403W_34,,693016568802,0,,,,,
IR,ALG-TUS-403W_35,,693016568819,20,,,,,
IR,ALG-TUS-403W_36,,693016568826,69,,,,,
IR,ALG-TUS-403W_37,,693016568833,0,,,,,
IR,ALG-TUS-403W_38,,693016568840,0,,,,,
IR,ALG-TUS-403W_39,,693016568857,0,,,,,
IR,ALG-TUS-403W_40,,693016568864,0,,,,,
IR,ALG-TUS-403W_41,,693016568871,99,,,,,
IR,ALG-TUS-403W_42,,693016568888,0,,,,,
IR,ALG-TUS-403W_43,,693016568895,0,,,,,
IR,ALG-TWI-579_35,,693016611348,0,,,,,
IR,ALG-TWI-579_36,,693016611355,0,,,,,
IR,ALG-TWI-579_37,,693016611362,0,,,,,
IR,ALG-TWI-579_38,,693016611379,0,,,,,
IR,ALG-TWI-579_39,,693016611386,0,,,,,
IR,ALG-TWI-579_40,,693016611393,0,,,,,
IR,ALG-TWI-579_41,,693016611409,0,,,,,
IR,ALG-TWI-579_42,,693016611416,0,,,,,
IR,ALG-TWI-579_43,,693016611423,0,,,,,
IR,ALG-TWI-656_35,,693016611447,0,,,,,
IR,ALG-TWI-656_36,,693016611454,0,,,,,
IR,ALG-TWI-656_37,,693016611461,0,,,,,
IR,ALG-TWI-656_38,,693016611478,0,,,,,
IR,ALG-TWI-656_39,,693016611485,0,,,,,
IR,ALG-TWI-656_40,,693016611492,0,,,,,
IR,ALG-TWI-656_41,,693016611508,0,,,,,
IR,ALG-TWI-656_42,,693016611515,0,,,,,
IR,ALG-TWI-656_43,,693016611522,0,,,,,
IR,ALG-TWI-657_35,,693016611546,0,,,,,
IR,ALG-TWI-657_36,,693016611553,0,,,,,
IR,ALG-TWI-657_37,,693016611560,0,,,,,
IR,ALG-TWI-657_38,,693016611577,0,,,,,
IR,ALG-TWI-657_39,,693016611584,0,,,,,
IR,ALG-TWI-657_40,,693016611591,0,,,,,
IR,ALG-TWI-657_41,,693016611607,0,,,,,
IR,ALG-TWI-657_42,,693016611614,0,,,,,
IR,ALG-TWI-657_43,,693016611621,0,,,,,
IR,ALG-TWI-671_35,,693016611645,0,,,,,
IR,ALG-TWI-671_36,,693016611652,0,,,,,
IR,ALG-TWI-671_37,,693016611669,0,,,,,
IR,ALG-TWI-671_38,,693016611676,0,,,,,
IR,ALG-TWI-671_39,,693016611683,0,,,,,
IR,ALG-TWI-671_40,,693016611690,0,,,,,
IR,ALG-TWI-671_41,,693016611706,0,,,,,
IR,ALG-TWI-671_42,,693016611713,0,,,,,
IR,ALG-TWI-671_43,,693016611720,0,,,,,
IR,ALG-VAL-201_34,,693016528882,0,,,,,
IR,ALG-VAL-201_35,,693016528899,0,,,,,
IR,ALG-VAL-201_36,,693016528905,0,,,,,
IR,ALG-VAL-201_37,,693016528912,0,,,,,
IR,ALG-VAL-201_38,,693016528929,0,,,,,
IR,ALG-VAL-201_39,,693016528936,0,,,,,
IR,ALG-VAL-201_40,,693016528943,0,,,,,
IR,ALG-VAL-201_41,,693016528950,0,,,,,
IR,ALG-VAL-201_42,,693016528967,0,,,,,
IR,ALG-VAL-201_43,,693016528974,0,,,,,
IR,ALG-VAL-210_34,,693016564200,0,,,,,
IR,ALG-VAL-210_35,,693016564217,0,,,,,
IR,ALG-VAL-210_36,,693016564224,0,,,,,
IR,ALG-VAL-210_37,,693016564231,0,,,,,
IR,ALG-VAL-210_38,,693016564248,0,,,,,
IR,ALG-VAL-210_39,,693016564255,0,,,,,
IR,ALG-VAL-210_40,,693016564262,0,,,,,
IR,ALG-VAL-210_41,,693016564279,0,,,,,
IR,ALG-VAL-210_42,,693016564286,0,,,,,
IR,ALG-VAL-210_43,,693016564293,0,,,,,
IR,ALG-VAL-418_34,,693016563005,0,,,,,
IR,ALG-VAL-418_35,,693016563012,0,,,,,
IR,ALG-VAL-418_36,,693016563029,0,,,,,
IR,ALG-VAL-418_37,,693016563036,0,,,,,
IR,ALG-VAL-418_38,,693016563043,0,,,,,
IR,ALG-VAL-418_39,,693016563050,0,,,,,
IR,ALG-VAL-418_40,,693016563067,0,,,,,
IR,ALG-VAL-418_41,,693016563074,0,,,,,
IR,ALG-VAL-418_42,,693016563081,0,,,,,
IR,ALG-VAL-418_43,,693016563098,0,,,,,
IR,ALG-VAL-447_34,,693016596874,0,,,,,
IR,ALG-VAL-447_35,,693016596881,0,,,,,
IR,ALG-VAL-447_36,,693016596898,5,,,,,
IR,ALG-VAL-447_37,,693016596904,0,,,,,
IR,ALG-VAL-447_38,,693016596911,0,,,,,
IR,ALG-VAL-447_39,,693016596928,0,,,,,
IR,ALG-VAL-447_40,,693016596935,0,,,,,
IR,ALG-VAL-447_41,,693016596942,0,,,,,
IR,ALG-VAL-447_42,,693016596959,0,,,,,
IR,ALG-VAL-447_43,,693016596966,0,,,,,
IR,ALG-VAL-529_34,,693016596775,0,,,,,
IR,ALG-VAL-529_35,,693016596782,2,,,,,
IR,ALG-VAL-529_36,,693016596799,0,,,,,
IR,ALG-VAL-529_37,,693016596805,0,,,,,
IR,ALG-VAL-529_38,,693016596812,0,,,,,
IR,ALG-VAL-529_39,,693016596829,0,,,,,
IR,ALG-VAL-529_40,,693016596836,2,,,,,
IR,ALG-VAL-529_41,,693016596843,0,,,,,
IR,ALG-VAL-529_42,,693016596850,0,,,,,
IR,ALG-VAL-529_43,,693016596867,0,,,,,
IR,ALG-VAL-532_34,,693016597079,0,,,,,
IR,ALG-VAL-532_35,,693016597086,0,,,,,
IR,ALG-VAL-532_36,,693016597093,0,,,,,
IR,ALG-VAL-532_37,,693016597109,0,,,,,
IR,ALG-VAL-532_38,,693016597116,0,,,,,
IR,ALG-VAL-532_39,,693016597123,2,,,,,
IR,ALG-VAL-532_40,,693016597130,0,,,,,
IR,ALG-VAL-532_41,,693016597147,0,,,,,
IR,ALG-VAL-532_42,,693016597154,0,,,,,
IR,ALG-VAL-532_43,,693016597161,0,,,,,
IR,ALG-VAL-535_34,,693016563203,0,,,,,
IR,ALG-VAL-535_35,,693016563210,0,,,,,
IR,ALG-VAL-535_36,,693016563227,0,,,,,
IR,ALG-VAL-535_37,,693016563234,0,,,,,
IR,ALG-VAL-535_38,,693016563241,0,,,,,
IR,ALG-VAL-535_39,,693016563258,0,,,,,
IR,ALG-VAL-535_40,,693016563265,0,,,,,
IR,ALG-VAL-535_41,,693016563272,0,,,,,
IR,ALG-VAL-535_42,,693016563289,0,,,,,
IR,ALG-VAL-535_43,,693016563296,0,,,,,
IR,ALG-VAL-563_34,,693016528585,0,,,,,
IR,ALG-VAL-563_35,,693016528592,0,,,,,
IR,ALG-VAL-563_36,,693016528608,0,,,,,
IR,ALG-VAL-563_37,,693016528615,0,,,,,
IR,ALG-VAL-563_38,,693016528622,0,,,,,
IR,ALG-VAL-563_39,,693016528639,0,,,,,
IR,ALG-VAL-563_40,,693016528646,0,,,,,
IR,ALG-VAL-563_41,,693016528653,0,,,,,
IR,ALG-VAL-563_42,,693016528660,0,,,,,
IR,ALG-VAL-563_43,,693016528677,0,,,,,
IR,ALG-VAL-676_34,,693016597178,0,,,,,
IR,ALG-VAL-676_35,,693016597185,0,,,,,
IR,ALG-VAL-676_36,,693016597192,0,,,,,
IR,ALG-VAL-676_37,,693016597208,0,,,,,
IR,ALG-VAL-676_38,,693016597215,2,,,,,
IR,ALG-VAL-676_39,,693016597222,0,,,,,
IR,ALG-VAL-676_40,,693016597239,0,,,,,
IR,ALG-VAL-676_41,,693016597246,0,,,,,
IR,ALG-VAL-676_42,,693016597253,0,,,,,
IR,ALG-VAL-676_43,,693016597260,0,,,,,
IR,ALG-VAL-851_34,,693016596973,0,,,,,
IR,ALG-VAL-851_35,,693016596980,0,,,,,
IR,ALG-VAL-851_36,,693016596997,0,,,,,
IR,ALG-VAL-851_37,,693016597000,0,,,,,
IR,ALG-VAL-851_38,,693016597017,0,,,,,
IR,ALG-VAL-851_39,,693016597024,0,,,,,
IR,ALG-VAL-851_40,,693016597031,0,,,,,
IR,ALG-VAL-851_41,,693016597048,0,,,,,
IR,ALG-VAL-851_42,,693016597055,0,,,,,
IR,ALG-VAL-851_43,,693016597062,0,,,,,
IR,ALG-VAL-971_34,,693016562800,0,,,,,
IR,ALG-VAL-971_35,,693016562817,0,,,,,
IR,ALG-VAL-971_36,,693016562824,0,,,,,
IR,ALG-VAL-971_37,,693016562831,0,,,,,
IR,ALG-VAL-971_38,,693016562848,0,,,,,
IR,ALG-VAL-971_39,,693016562855,0,,,,,
IR,ALG-VAL-971_40,,693016562862,0,,,,,
IR,ALG-VAL-971_41,,693016562879,0,,,,,
IR,ALG-VAL-971_42,,693016562886,0,,,,,
IR,ALG-VAL-971_43,,693016562893,0,,,,,
IR,ALG-VAN-139_34,,693016595778,0,,,,,
IR,ALG-VAN-139_35,,693016595785,0,,,,,
IR,ALG-VAN-139_36,,693016595792,2,,,,,
IR,ALG-VAN-139_37,,693016595808,0,,,,,
IR,ALG-VAN-139_38,,693016595815,0,,,,,
IR,ALG-VAN-139_39,,693016595822,0,,,,,
IR,ALG-VAN-139_40,,693016595839,0,,,,,
IR,ALG-VAN-139_41,,693016595846,0,,,,,
IR,ALG-VAN-139_42,,693016595853,0,,,,,
IR,ALG-VAN-139_43,,693016595860,0,,,,,
IR,ALG-VAN-140_34,,693016595877,0,,,,,
IR,ALG-VAN-140_35,,693016595884,0,,,,,
IR,ALG-VAN-140_36,,693016595891,0,,,,,
IR,ALG-VAN-140_37,,693016595907,0,,,,,
IR,ALG-VAN-140_38,,693016595914,0,,,,,
IR,ALG-VAN-140_39,,693016595921,0,,,,,
IR,ALG-VAN-140_40,,693016595938,0,,,,,
IR,ALG-VAN-140_41,,693016595945,0,,,,,
IR,ALG-VAN-140_42,,693016595952,2,,,,,
IR,ALG-VAN-140_43,,693016595969,0,,,,,
IR,ALG-VAN-151_34,,693016595976,0,,,,,
IR,ALG-VAN-151_35,,693016595983,16,,,,,
IR,ALG-VAN-151_36,,693016595990,29,,,,,
IR,ALG-VAN-151_37,,693016596003,0,,,,,
IR,ALG-VAN-151_38,,693016596010,0,,,,,
IR,ALG-VAN-151_39,,693016596027,0,,,,,
IR,ALG-VAN-151_40,,693016596034,0,,,,,
IR,ALG-VAN-151_41,,693016596041,0,,,,,
IR,ALG-VAN-151_42,,693016596058,0,,,,,
IR,ALG-VAN-151_43,,693016596065,0,,,,,
IR,ALG-VAN-203_34,,693016555826,0,,,,,
IR,ALG-VAN-203_35,,693016555833,13,,,,,
IR,ALG-VAN-203_36,,693016555840,0,,,,,
IR,ALG-VAN-203_37,,693016555857,0,,,,,
IR,ALG-VAN-203_38,,693016555864,0,,,,,
IR,ALG-VAN-203_39,,693016555871,0,,,,,
IR,ALG-VAN-203_40,,693016555888,0,,,,,
IR,ALG-VAN-203_41,,693016555895,0,,,,,
IR,ALG-VAN-203_42,,693016555901,0,,,,,
IR,ALG-VAN-203_43,,693016555918,0,,,,,
IR,ALG-VAN-204_34,,693016528189,0,,,,,
IR,ALG-VAN-204_35,,693016528196,0,,,,,
IR,ALG-VAN-204_36,,693016528202,0,,,,,
IR,ALG-VAN-204_37,,693016528219,0,,,,,
IR,ALG-VAN-204_38,,693016528226,0,,,,,
IR,ALG-VAN-204_39,,693016528233,0,,,,,
IR,ALG-VAN-204_40,,693016528240,0,,,,,
IR,ALG-VAN-204_41,,693016528257,0,,,,,
IR,ALG-VAN-204_42,,693016528264,0,,,,,
IR,ALG-VAN-204_43,,693016528271,0,,,,,
IR,ALG-VAN-252_34,,693016596171,0,,,,,
IR,ALG-VAN-252_35,,693016596188,3,,,,,
IR,ALG-VAN-252_36,,693016596195,20,,,,,
IR,ALG-VAN-252_37,,693016596201,0,,,,,
IR,ALG-VAN-252_38,,693016596218,0,,,,,
IR,ALG-VAN-252_39,,693016596225,0,,,,,
IR,ALG-VAN-252_40,,693016596232,0,,,,,
IR,ALG-VAN-252_41,,693016596249,0,,,,,
IR,ALG-VAN-252_42,,693016596256,0,,,,,
IR,ALG-VAN-252_43,,693016596263,0,,,,,
IR,ALG-VAN-321_34,,693016528080,0,,,,,
IR,ALG-VAN-321_35,,693016528097,0,,,,,
IR,ALG-VAN-321_36,,693016528103,0,,,,,
IR,ALG-VAN-321_37,,693016528110,0,,,,,
IR,ALG-VAN-321_38,,693016528127,0,,,,,
IR,ALG-VAN-321_39,,693016528134,0,,,,,
IR,ALG-VAN-321_40,,693016528141,0,,,,,
IR,ALG-VAN-321_41,,693016528158,0,,,,,
IR,ALG-VAN-321_42,,693016528165,0,,,,,
IR,ALG-VAN-321_43,,693016528172,0,,,,,
IR,ALG-VAN-441_34,,693016556328,0,,,,,
IR,ALG-VAN-441_35,,693016556335,0,,,,,
IR,ALG-VAN-441_36,,693016556342,30,,,,,
IR,ALG-VAN-441_37,,693016556359,0,,,,,
IR,ALG-VAN-441_38,,693016556366,0,,,,,
IR,ALG-VAN-441_39,,693016556373,2,,,,,
IR,ALG-VAN-441_40,,693016556380,0,,,,,
IR,ALG-VAN-441_41,,693016556397,0,,,,,
IR,ALG-VAN-441_42,,693016556403,0,,,,,
IR,ALG-VAN-441_43,,693016556410,0,,,,,
IR,ALG-VAN-622_34,,693016528288,0,,,,,
IR,ALG-VAN-622_35,,693016528295,0,,,,,
IR,ALG-VAN-622_36,,693016528301,0,,,,,
IR,ALG-VAN-622_37,,693016528318,0,,,,,
IR,ALG-VAN-622_38,,693016528325,0,,,,,
IR,ALG-VAN-622_39,,693016528332,0,,,,,
IR,ALG-VAN-622_40,,693016528349,0,,,,,
IR,ALG-VAN-622_41,,693016528356,0,,,,,
IR,ALG-VAN-622_42,,693016528363,0,,,,,
IR,ALG-VAN-622_43,,693016528370,0,,,,,
IR,ALG-VAN-757_34,,693016556120,0,,,,,
IR,ALG-VAN-757_35,,693016556137,0,,,,,
IR,ALG-VAN-757_36,,693016556144,0,,,,,
IR,ALG-VAN-757_37,,693016556151,0,,,,,
IR,ALG-VAN-757_38,,693016556168,0,,,,,
IR,ALG-VAN-757_39,,693016556175,0,,,,,
IR,ALG-VAN-757_40,,693016556182,0,,,,,
IR,ALG-VAN-757_41,,693016556199,0,,,,,
IR,ALG-VAN-757_42,,693016556205,0,,,,,
IR,ALG-VAN-757_43,,693016556212,0,,,,,
IR,ALG-VAN-758_34,,693016556021,0,,,,,
IR,ALG-VAN-758_35,,693016556038,0,,,,,
IR,ALG-VAN-758_36,,693016556045,0,,,,,
IR,ALG-VAN-758_37,,693016556052,0,,,,,
IR,ALG-VAN-758_38,,693016556069,0,,,,,
IR,ALG-VAN-758_39,,693016556076,0,,,,,
IR,ALG-VAN-758_40,,693016556083,0,,,,,
IR,ALG-VAN-758_41,,693016556090,0,,,,,
IR,ALG-VAN-758_42,,693016556106,0,,,,,
IR,ALG-VAN-758_43,,693016556113,0,,,,,
IR,ALG-VAN-780_34,,693016596072,0,,,,,
IR,ALG-VAN-780_35,,693016596089,2,,,,,
IR,ALG-VAN-780_36,,693016596096,0,,,,,
IR,ALG-VAN-780_37,,693016596102,0,,,,,
IR,ALG-VAN-780_38,,693016596119,3,,,,,
IR,ALG-VAN-780_39,,693016596126,0,,,,,
IR,ALG-VAN-780_40,,693016596133,0,,,,,
IR,ALG-VAN-780_41,,693016596140,0,,,,,
IR,ALG-VAN-780_42,,693016596157,0,,,,,
IR,ALG-VAN-780_43,,693016596164,0,,,,,
IR,ALG-VEN-356_34,,693016596478,0,,,,,
IR,ALG-VEN-356_35,,693016596485,0,,,,,
IR,ALG-VEN-356_36,,693016596492,0,,,,,
IR,ALG-VEN-356_37,,693016596508,0,,,,,
IR,ALG-VEN-356_38,,693016596515,0,,,,,
IR,ALG-VEN-356_39,,693016596522,0,,,,,
IR,ALG-VEN-356_40,,693016596539,0,,,,,
IR,ALG-VEN-356_41,,693016596546,0,,,,,
IR,ALG-VEN-356_42,,693016596553,0,,,,,
IR,ALG-VEN-356_43,,693016596560,0,,,,,
IR,ALG-VEN-518_34,,693016596577,0,,,,,
IR,ALG-VEN-518_35,,693016596584,0,,,,,
IR,ALG-VEN-518_36,,693016596591,0,,,,,
IR,ALG-VEN-518_37,,693016596607,0,,,,,
IR,ALG-VEN-518_38,,693016596614,0,,,,,
IR,ALG-VEN-518_39,,693016596621,0,,,,,
IR,ALG-VEN-518_40,,693016596638,0,,,,,
IR,ALG-VEN-518_41,,693016596645,0,,,,,
IR,ALG-VEN-518_42,,693016596652,0,,,,,
IR,ALG-VEN-518_43,,693016596669,0,,,,,
IR,ALG-VEN-633_34,,693016556922,0,,,,,
IR,ALG-VEN-633_35,,693016556939,0,,,,,
IR,ALG-VEN-633_36,,693016556946,0,,,,,
IR,ALG-VEN-633_37,,693016556953,0,,,,,
IR,ALG-VEN-633_38,,693016556960,0,,,,,
IR,ALG-VEN-633_39,,693016556977,0,,,,,
IR,ALG-VEN-633_40,,693016556984,0,,,,,
IR,ALG-VEN-633_41,,693016556991,0,,,,,
IR,ALG-VEN-633_42,,693016557004,0,,,,,
IR,ALG-VEN-633_43,,693016557011,0,,,,,
IR,ALG-VEN-781_34,,693016596270,0,,,,,
IR,ALG-VEN-781_35,,693016596287,0,,,,,
IR,ALG-VEN-781_36,,693016596294,2,,,,,
IR,ALG-VEN-781_37,,693016596300,2,,,,,
IR,ALG-VEN-781_38,,693016596317,2,,,,,
IR,ALG-VEN-781_39,,693016596324,9,,,,,
IR,ALG-VEN-781_40,,693016596331,0,,,,,
IR,ALG-VEN-781_41,,693016596348,0,,,,,
IR,ALG-VEN-781_42,,693016596355,0,,,,,
IR,ALG-VEN-781_43,,693016596362,0,,,,,
IR,ALG-VEN-801_34,,693016556526,0,,,,,
IR,ALG-VEN-801_35,,693016556533,0,,,,,
IR,ALG-VEN-801_36,,693016556540,0,,,,,
IR,ALG-VEN-801_37,,693016556557,0,,,,,
IR,ALG-VEN-801_38,,693016556564,0,,,,,
IR,ALG-VEN-801_39,,693016556571,0,,,,,
IR,ALG-VEN-801_40,,693016556588,0,,,,,
IR,ALG-VEN-801_41,,693016556595,0,,,,,
IR,ALG-VEN-801_42,,693016556601,0,,,,,
IR,ALG-VEN-801_43,,693016556618,0,,,,,
IR,ALG-VEN-871_34,,693016596676,0,,,,,
IR,ALG-VEN-871_35,,693016596683,0,,,,,
IR,ALG-VEN-871_36,,693016596690,24,,,,,
IR,ALG-VEN-871_37,,693016596706,0,,,,,
IR,ALG-VEN-871_38,,693016596713,2,,,,,
IR,ALG-VEN-871_39,,693016596720,0,,,,,
IR,ALG-VEN-871_40,,693016596737,0,,,,,
IR,ALG-VEN-871_41,,693016596744,0,,,,,
IR,ALG-VEN-871_42,,693016596751,0,,,,,
IR,ALG-VEN-871_43,,693016596768,0,,,,,
IR,ALG-VEN-872_34,,693016596379,0,,,,,
IR,ALG-VEN-872_35,,693016596386,0,,,,,
IR,ALG-VEN-872_36,,693016596393,2,,,,,
IR,ALG-VEN-872_37,,693016596409,0,,,,,
IR,ALG-VEN-872_38,,693016596416,0,,,,,
IR,ALG-VEN-872_39,,693016596423,0,,,,,
IR,ALG-VEN-872_40,,693016596430,0,,,,,
IR,ALG-VEN-872_41,,693016596447,0,,,,,
IR,ALG-VEN-872_42,,693016596454,0,,,,,
IR,ALG-VEN-872_43,,693016596461,0,,,,,
IR,ALG-VER-101_35,,693016259342,0,,,,,
IR,ALG-VER-101_36,,693016259359,0,,,,,
IR,ALG-VER-101_37,,693016259366,0,,,,,
IR,ALG-VER-101_38,,693016259373,0,,,,,
IR,ALG-VER-101_39,,693016259380,0,,,,,
IR,ALG-VER-101_40,,693016259397,0,,,,,
IR,ALG-VER-101_41,,693016259403,0,,,,,
IR,ALG-VER-101_42,,693016259410,0,,,,,
IR,ALG-VER-123_35,,693016259427,0,,,,,
IR,ALG-VER-123_36,,693016259434,0,,,,,
IR,ALG-VER-123_37,,693016259441,0,,,,,
IR,ALG-VER-123_38,,693016259458,0,,,,,
IR,ALG-VER-123_39,,693016259465,0,,,,,
IR,ALG-VER-123_40,,693016259472,0,,,,,
IR,ALG-VER-123_41,,693016259489,0,,,,,
IR,ALG-VER-123_42,,693016259496,0,,,,,
IR,ALG-VER-126_35,,693016259502,0,,,,,
IR,ALG-VER-126_36,,693016259519,0,,,,,
IR,ALG-VER-126_37,,693016259526,0,,,,,
IR,ALG-VER-126_38,,693016259533,0,,,,,
IR,ALG-VER-126_39,,693016259540,0,,,,,
IR,ALG-VER-126_40,,693016259557,0,,,,,
IR,ALG-VER-126_41,,693016259564,0,,,,,
IR,ALG-VER-126_42,,693016259571,0,,,,,
IR,ALG-VER-211_34,,693016560721,0,,,,,
IR,ALG-VER-211_35,,693016560738,0,,,,,
IR,ALG-VER-211_36,,693016560745,0,,,,,
IR,ALG-VER-211_37,,693016560752,0,,,,,
IR,ALG-VER-211_38,,693016560769,0,,,,,
IR,ALG-VER-211_39,,693016560776,0,,,,,
IR,ALG-VER-211_40,,693016560783,0,,,,,
IR,ALG-VER-211_41,,693016560790,0,,,,,
IR,ALG-VER-211_42,,693016560806,0,,,,,
IR,ALG-VER-211_43,,693016560813,0,,,,,
IR,ALG-VER-223_34,,693016560820,0,,,,,
IR,ALG-VER-223_35,,693016560837,0,,,,,
IR,ALG-VER-223_36,,693016560844,0,,,,,
IR,ALG-VER-223_37,,693016560851,0,,,,,
IR,ALG-VER-223_38,,693016560868,0,,,,,
IR,ALG-VER-223_39,,693016560875,0,,,,,
IR,ALG-VER-223_40,,693016560882,0,,,,,
IR,ALG-VER-223_41,,693016560899,0,,,,,
IR,ALG-VER-223_42,,693016560905,0,,,,,
IR,ALG-VER-223_43,,693016560912,0,,,,,
IR,ALG-VER-387_34,,693016525980,0,,,,,
IR,ALG-VER-387_35,,693016525997,20,,,,,
IR,ALG-VER-387_36,,693016526000,20,,,,,
IR,ALG-VER-387_37,,693016526017,3,,,,,
IR,ALG-VER-387_38,,693016526024,0,,,,,
IR,ALG-VER-387_39,,693016526031,0,,,,,
IR,ALG-VER-387_40,,693016526048,0,,,,,
IR,ALG-VER-387_41,,693016526055,0,,,,,
IR,ALG-VER-387_42,,693016526062,0,,,,,
IR,ALG-VER-387_43,,693016526079,0,,,,,
IR,ALG-VER-518_34,,693016595273,0,,,,,
IR,ALG-VER-518_35,,693016595280,5,,,,,
IR,ALG-VER-518_36,,693016595297,12,,,,,
IR,ALG-VER-518_37,,693016595303,0,,,,,
IR,ALG-VER-518_38,,693016595310,7,,,,,
IR,ALG-VER-518_39,,693016595327,0,,,,,
IR,ALG-VER-518_40,,693016595334,0,,,,,
IR,ALG-VER-518_41,,693016595341,0,,,,,
IR,ALG-VER-518_42,,693016595358,0,,,,,
IR,ALG-VER-518_43,,693016595365,0,,,,,
IR,ALG-VER-574_34,,693016526284,0,,,,,
IR,ALG-VER-574_35,,693016526291,0,,,,,
IR,ALG-VER-574_36,,693016526307,16,,,,,
IR,ALG-VER-574_37,,693016526314,2,,,,,
IR,ALG-VER-574_38,,693016526321,0,,,,,
IR,ALG-VER-574_39,,693016526338,0,,,,,
IR,ALG-VER-574_40,,693016526345,0,,,,,
IR,ALG-VER-574_41,,693016526352,0,,,,,
IR,ALG-VER-574_42,,693016526369,0,,,,,
IR,ALG-VER-574_43,,693016526376,0,,,,,
IR,ALG-VER-582_34,,693016561025,0,,,,,
IR,ALG-VER-582_35,,693016561032,0,,,,,
IR,ALG-VER-582_36,,693016561049,0,,,,,
IR,ALG-VER-582_37,,693016561056,0,,,,,
IR,ALG-VER-582_38,,693016561063,0,,,,,
IR,ALG-VER-582_39,,693016561070,0,,,,,
IR,ALG-VER-582_40,,693016561087,0,,,,,
IR,ALG-VER-582_41,,693016561094,0,,,,,
IR,ALG-VER-582_42,,693016561100,0,,,,,
IR,ALG-VER-582_43,,693016561117,0,,,,,
IR,ALG-VER-601_35,,693016278985,0,,,,,
IR,ALG-VER-601_36,,693016278992,0,,,,,
IR,ALG-VER-601_37,,693016279005,0,,,,,
IR,ALG-VER-601_38,,693016279012,0,,,,,
IR,ALG-VER-601_39,,693016279029,0,,,,,
IR,ALG-VER-601_40,,693016279036,0,,,,,
IR,ALG-VER-601_41,,693016279043,0,,,,,
IR,ALG-VER-601_42,,693016279050,0,,,,,
IR,ALG-VER-601_34,,693016496235,0,,,,,
IR,ALG-VER-601_43,,693016496242,0,,,,,
IR,ALG-VER-649_34,,693016526185,0,,,,,
IR,ALG-VER-649_35,,693016526192,0,,,,,
IR,ALG-VER-649_36,,693016526208,0,,,,,
IR,ALG-VER-649_37,,693016526215,0,,,,,
IR,ALG-VER-649_38,,693016526222,0,,,,,
IR,ALG-VER-649_39,,693016526239,0,,,,,
IR,ALG-VER-649_40,,693016526246,0,,,,,
IR,ALG-VER-649_41,,693016526253,0,,,,,
IR,ALG-VER-649_42,,693016526260,0,,,,,
IR,ALG-VER-649_43,,693016526277,0,,,,,
IR,ALG-VER-652_35,,693016298297,0,,,,,
IR,ALG-VER-652_36,,693016298303,0,,,,,
IR,ALG-VER-652_37,,693016298310,0,,,,,
IR,ALG-VER-652_38,,693016298327,0,,,,,
IR,ALG-VER-652_39,,693016298334,0,,,,,
IR,ALG-VER-652_40,,693016298341,0,,,,,
IR,ALG-VER-652_41,,693016298358,0,,,,,
IR,ALG-VER-652_42,,693016298365,0,,,,,
IR,ALG-VER-691_34,,693016561322,0,,,,,
IR,ALG-VER-691_35,,693016561339,7,,,,,
IR,ALG-VER-691_36,,693016561346,29,,,,,
IR,ALG-VER-691_37,,693016561353,0,,,,,
