CATALOG,SELECTION CODE,SELECTION CODE DESCRIPTION,PRODUCT ID,PRODUCT [ID] DESCRIPTION,UPC,VENDOR PART NUMBER,VENDOR PART DESCRIPTION,NRF COLOR CODE,PRODUCT COLOR DESCRIPTION,NRF SIZE CODE,PRODUCT SIZE DESCRIPTION,PRODUCT FABRIC DESCRIPTION,AVAILABLE DATE,DISCONTINUE DATE,MINIMIUM ORDER QTY,MAXIMUM ORDER QTY,REORDERABLE PRODUCT,SEASONAL AVAILABILITY,COUNTRY OF ORIGIN,INNER PACK QTY,OUTER PACK QTY,ORDER LEAD TIME,ORDER LEAD TIME CODE,ITEM EXTENDED DESCRIPTION,IMAGE URL,PRICE QUALIFIER 1,PRICE AMOUNT 1
CATALOG,ALG,Alegria Shoes,ALG-DON-129_38,Donna Rain Dance Patent,693016274390,,,,Donna Rain Dance Patent,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-129_39,Donna Rain Dance Patent,693016274406,,,,Donna Rain Dance Patent,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-129_40,Donna Rain Dance Patent,693016274413,,,,Donna Rain Dance Patent,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-129_41,Donna Rain Dance Patent,693016274420,,,,Donna Rain Dance Patent,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-129_42,Donna Rain Dance Patent,693016274437,,,,Donna Rain Dance Patent,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_35,Scrubwear Donna Blue Tile,693016294459,,,,Scrubwear Donna Blue Tile,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_36,Scrubwear Donna Blue Tile,693016294466,,,,Scrubwear Donna Blue Tile,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_37,Scrubwear Donna Blue Tile,693016294473,,,,Scrubwear Donna Blue Tile,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_38,Scrubwear Donna Blue Tile,693016294480,,,,Scrubwear Donna Blue Tile,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_39,Scrubwear Donna Blue Tile,693016294497,,,,Scrubwear Donna Blue Tile,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_40,Scrubwear Donna Blue Tile,693016294503,,,,Scrubwear Donna Blue Tile,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_41,Scrubwear Donna Blue Tile,693016294510,,,,Scrubwear Donna Blue Tile,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-133S_42,Scrubwear Donna Blue Tile,693016294527,,,,Scrubwear Donna Blue Tile,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_34,Donna Sweet Music,693016381807,,,,Donna Sweet Music,52144,34,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_35,Donna Sweet Music,693016381814,,,,Donna Sweet Music,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_36,Donna Sweet Music,693016381821,,,,Donna Sweet Music,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_37,Donna Sweet Music,693016381838,,,,Donna Sweet Music,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_38,Donna Sweet Music,693016381845,,,,Donna Sweet Music,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_39,Donna Sweet Music,693016381852,,,,Donna Sweet Music,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_40,Donna Sweet Music,693016381869,,,,Donna Sweet Music,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_41,Donna Sweet Music,693016381876,,,,Donna Sweet Music,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_42,Donna Sweet Music,693016381883,,,,Donna Sweet Music,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-300_43,Donna Sweet Music,693016381890,,,,Donna Sweet Music,52153,43,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_34,Donna Electro Native,693016381906,,,,Donna Electro Native,52144,34,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_35,Donna Electro Native,693016381913,,,,Donna Electro Native,52145,35,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_36,Donna Electro Native,693016381920,,,,Donna Electro Native,52146,36,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_37,Donna Electro Native,693016381937,,,,Donna Electro Native,52147,37,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_38,Donna Electro Native,693016381944,,,,Donna Electro Native,52148,38,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_39,Donna Electro Native,693016381951,,,,Donna Electro Native,52149,39,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_40,Donna Electro Native,693016381968,,,,Donna Electro Native,52150,40,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_41,Donna Electro Native,693016381975,,,,Donna Electro Native,52151,41,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_42,Donna Electro Native,693016381982,,,,Donna Electro Native,52152,42,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-301_43,Donna Electro Native,693016381999,,,,Donna Electro Native,52153,43,Leather,,,1,,Y,,China,,,,,,,129.95,59.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_34,Donna Lattice Patent,693016382101,,,,Donna Lattice Patent,52144,34,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_35,Donna Lattice Patent,693016382118,,,,Donna Lattice Patent,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_36,Donna Lattice Patent,693016382125,,,,Donna Lattice Patent,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_37,Donna Lattice Patent,693016382132,,,,Donna Lattice Patent,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_38,Donna Lattice Patent,693016382149,,,,Donna Lattice Patent,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_39,Donna Lattice Patent,693016382156,,,,Donna Lattice Patent,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_40,Donna Lattice Patent,693016382163,,,,Donna Lattice Patent,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_41,Donna Lattice Patent,693016382170,,,,Donna Lattice Patent,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_42,Donna Lattice Patent,693016382187,,,,Donna Lattice Patent,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-303_43,Donna Lattice Patent,693016382194,,,,Donna Lattice Patent,52153,43,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_35,Donna Spring Fling,693016214471,,,,Donna Spring Fling,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_36,Donna Spring Fling,693016214488,,,,Donna Spring Fling,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_37,Donna Spring Fling,693016214495,,,,Donna Spring Fling,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_38,Donna Spring Fling,693016214501,,,,Donna Spring Fling,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_39,Donna Spring Fling,693016214518,,,,Donna Spring Fling,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_40,Donna Spring Fling,693016214525,,,,Donna Spring Fling,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_41,Donna Spring Fling,693016214532,,,,Donna Spring Fling,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-307_42,Donna Spring Fling,693016214549,,,,Donna Spring Fling,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_35,Donna Winter Fling,693016214631,,,,Donna Winter Fling,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_36,Donna Winter Fling,693016214648,,,,Donna Winter Fling,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_37,Donna Winter Fling,693016214655,,,,Donna Winter Fling,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_38,Donna Winter Fling,693016214662,,,,Donna Winter Fling,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_39,Donna Winter Fling,693016214679,,,,Donna Winter Fling,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_40,Donna Winter Fling,693016214686,,,,Donna Winter Fling,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_41,Donna Winter Fling,693016214693,,,,Donna Winter Fling,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-308_42,Donna Winter Fling,693016214709,,,,Donna Winter Fling,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_35,Donna Floral,693016220816,,,,Donna Floral,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_36,Donna Floral,693016220823,,,,Donna Floral,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_37,Donna Floral,693016220830,,,,Donna Floral,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_38,Donna Floral,693016220847,,,,Donna Floral,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_39,Donna Floral,693016220854,,,,Donna Floral,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_40,Donna Floral,693016220861,,,,Donna Floral,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_41,Donna Floral,693016220878,,,,Donna Floral,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-314_42,Donna Floral,693016220885,,,,Donna Floral,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_35,Donna Hearts,693016220892,,,,Donna Hearts,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_36,Donna Hearts,693016220908,,,,Donna Hearts,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_37,Donna Hearts,693016220915,,,,Donna Hearts,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_38,Donna Hearts,693016220922,,,,Donna Hearts,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_39,Donna Hearts,693016220939,,,,Donna Hearts,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_40,Donna Hearts,693016220946,,,,Donna Hearts,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_41,Donna Hearts,693016220953,,,,Donna Hearts,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-315_42,Donna Hearts,693016220960,,,,Donna Hearts,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_35,Scrubwear Donna Midnight Garden,693016294534,,,,Scrubwear Donna Midnight Garden,52145,35,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_36,Scrubwear Donna Midnight Garden,693016294541,,,,Scrubwear Donna Midnight Garden,52146,36,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_37,Scrubwear Donna Midnight Garden,693016294558,,,,Scrubwear Donna Midnight Garden,52147,37,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_38,Scrubwear Donna Midnight Garden,693016294565,,,,Scrubwear Donna Midnight Garden,52148,38,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_39,Scrubwear Donna Midnight Garden,693016294572,,,,Scrubwear Donna Midnight Garden,52149,39,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_40,Scrubwear Donna Midnight Garden,693016294589,,,,Scrubwear Donna Midnight Garden,52150,40,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_41,Scrubwear Donna Midnight Garden,693016294596,,,,Scrubwear Donna Midnight Garden,52151,41,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-323S_42,Scrubwear Donna Midnight Garden,693016294602,,,,Scrubwear Donna Midnight Garden,52152,42,Leather,,,1,,Y,,China,,,,,,,129.95,52.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_35,Donna Electric Paisley,693016260218,,,,Donna Electric Paisley,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_36,Donna Electric Paisley,693016260225,,,,Donna Electric Paisley,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_37,Donna Electric Paisley,693016260232,,,,Donna Electric Paisley,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_38,Donna Electric Paisley,693016260249,,,,Donna Electric Paisley,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_39,Donna Electric Paisley,693016260256,,,,Donna Electric Paisley,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_40,Donna Electric Paisley,693016260263,,,,Donna Electric Paisley,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_41,Donna Electric Paisley,693016260270,,,,Donna Electric Paisley,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-339_42,Donna Electric Paisley,693016260287,,,,Donna Electric Paisley,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_35,Donna Black Small Dog,693016266845,,,,Donna Black Small Dog,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_36,Donna Black Small Dog,693016266852,,,,Donna Black Small Dog,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_37,Donna Black Small Dog,693016266869,,,,Donna Black Small Dog,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_38,Donna Black Small Dog,693016266876,,,,Donna Black Small Dog,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_39,Donna Black Small Dog,693016266883,,,,Donna Black Small Dog,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_40,Donna Black Small Dog,693016266890,,,,Donna Black Small Dog,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_41,Donna Black Small Dog,693016266906,,,,Donna Black Small Dog,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-341_42,Donna Black Small Dog,693016266913,,,,Donna Black Small Dog,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_35,Donna Navy Sew Hope,693016274284,,,,Donna Navy Sew Hope,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_36,Donna Navy Sew Hope,693016274291,,,,Donna Navy Sew Hope,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_37,Donna Navy Sew Hope,693016274307,,,,Donna Navy Sew Hope,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_38,Donna Navy Sew Hope,693016274314,,,,Donna Navy Sew Hope,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_39,Donna Navy Sew Hope,693016274321,,,,Donna Navy Sew Hope,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_40,Donna Navy Sew Hope,693016274338,,,,Donna Navy Sew Hope,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_41,Donna Navy Sew Hope,693016274345,,,,Donna Navy Sew Hope,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-354_42,Donna Navy Sew Hope,693016274352,,,,Donna Navy Sew Hope,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_35,Donna Hippie Chic Patent,693016292356,,,,Donna Hippie Chic Patent,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_36,Donna Hippie Chic Patent,693016292363,,,,Donna Hippie Chic Patent,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_37,Donna Hippie Chic Patent,693016292370,,,,Donna Hippie Chic Patent,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_38,Donna Hippie Chic Patent,693016292387,,,,Donna Hippie Chic Patent,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_39,Donna Hippie Chic Patent,693016292394,,,,Donna Hippie Chic Patent,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_40,Donna Hippie Chic Patent,693016292400,,,,Donna Hippie Chic Patent,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_41,Donna Hippie Chic Patent,693016292417,,,,Donna Hippie Chic Patent,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-356_42,Donna Hippie Chic Patent,693016292424,,,,Donna Hippie Chic Patent,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_35,Donna Happy Chrome Patent,693016292431,,,,Donna Happy Chrome Patent,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_36,Donna Happy Chrome Patent,693016292448,,,,Donna Happy Chrome Patent,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_37,Donna Happy Chrome Patent,693016292455,,,,Donna Happy Chrome Patent,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_38,Donna Happy Chrome Patent,693016292462,,,,Donna Happy Chrome Patent,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_39,Donna Happy Chrome Patent,693016292479,,,,Donna Happy Chrome Patent,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_40,Donna Happy Chrome Patent,693016292486,,,,Donna Happy Chrome Patent,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_41,Donna Happy Chrome Patent,693016292493,,,,Donna Happy Chrome Patent,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-359_42,Donna Happy Chrome Patent,693016292509,,,,Donna Happy Chrome Patent,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_35,Donna Froggie Sue Black,693016292516,,,,Donna Froggie Sue Black,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_36,Donna Froggie Sue Black,693016292523,,,,Donna Froggie Sue Black,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_37,Donna Froggie Sue Black,693016292530,,,,Donna Froggie Sue Black,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_38,Donna Froggie Sue Black,693016292547,,,,Donna Froggie Sue Black,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_39,Donna Froggie Sue Black,693016292554,,,,Donna Froggie Sue Black,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_40,Donna Froggie Sue Black,693016292561,,,,Donna Froggie Sue Black,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_41,Donna Froggie Sue Black,693016292578,,,,Donna Froggie Sue Black,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-361_42,Donna Froggie Sue Black,693016292585,,,,Donna Froggie Sue Black,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_35,Donna Asian Bouquet,693016303038,,,,Donna Asian Bouquet,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_36,Donna Asian Bouquet,693016303045,,,,Donna Asian Bouquet,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_37,Donna Asian Bouquet,693016303052,,,,Donna Asian Bouquet,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_38,Donna Asian Bouquet,693016303069,,,,Donna Asian Bouquet,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_39,Donna Asian Bouquet,693016303076,,,,Donna Asian Bouquet,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_40,Donna Asian Bouquet,693016303083,,,,Donna Asian Bouquet,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_41,Donna Asian Bouquet,693016303090,,,,Donna Asian Bouquet,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-384_42,Donna Asian Bouquet,693016303106,,,,Donna Asian Bouquet,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-385_35,Donna Trippy,693016303113,,,,Donna Trippy,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-385_36,Donna Trippy,693016303120,,,,Donna Trippy,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-385_37,Donna Trippy,693016303137,,,,Donna Trippy,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
CATALOG,ALG,Alegria Shoes,ALG-DON-385_38,Donna Trippy,693016303144,,,,Donna Trippy,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,37.50
