productcode,stockstatus,upc_code
ALG-KHL-104-43,0,693016384594
ALG-KHL-161-34,0,693016574001
ALG-KHL-161-35,12,693016574018
ALG-KHL-161-36,25,693016574025
ALG-KHL-161-37,0,693016574032
ALG-KHL-161-38,0,693016574049
ALG-KHL-161-39,0,693016574056
ALG-KHL-161-40,0,693016574063
ALG-KHL-161-41,0,693016574070
ALG-KHL-161-42,0,693016574087
ALG-KHL-161-43,0,693016574094
ALG-KHL-164-34,0,693016574100
ALG-KHL-164-35,0,693016574117
ALG-KHL-164-36,0,693016574124
ALG-KHL-164-37,0,693016574131
ALG-KHL-164-38,0,693016574148
ALG-KHL-164-39,0,693016574155
ALG-KHL-164-40,0,693016574162
ALG-KHL-164-41,0,693016574179
ALG-KHL-164-42,0,693016574186
ALG-KHL-164-43,0,693016574193
ALG-KHL-435-35,38,693016613854
ALG-KHL-435-36,59,693016613861
ALG-KHL-435-37,118,693016613878
ALG-KHL-435-38,127,693016613885
ALG-KHL-435-39,94,693016613892
ALG-KHL-435-40,57,693016613908
ALG-KHL-435-41,19,693016613915
ALG-KHL-435-42,0,693016613922
ALG-KHL-435-43,0,693016613939
ALG-KHL-512-34,0,693016508051
ALG-KHL-512-35,0,693016508068
ALG-KHL-512-36,0,693016508075
ALG-KHL-512-37,0,693016508082
ALG-KHL-512-38,0,693016508099
ALG-KHL-512-39,0,693016508105
ALG-KHL-512-40,0,693016508112
ALG-KHL-512-41,0,693016508129
ALG-KHL-512-42,0,693016508136
ALG-KHL-512-43,0,693016508143
ALG-KHL-514-34,0,693016516230
ALG-KHL-514-35,0,693016516247
ALG-KHL-514-36,0,693016516254
ALG-KHL-514-37,0,693016516261
ALG-KHL-514-38,0,693016516278
ALG-KHL-514-39,0,693016516285
ALG-KHL-514-40,0,693016516292
ALG-KHL-514-41,0,693016516308
ALG-KHL-514-42,0,693016516315
ALG-KHL-514-43,0,693016516322
ALG-KHL-601-34,0,693016384600
ALG-KHL-601-35,134,693016384617
ALG-KHL-601-36,77,693016384624
ALG-KHL-601-37,115,693016384631
ALG-KHL-601-38,103,693016384648
ALG-KHL-601-39,64,693016384655
ALG-KHL-601-40,40,693016384662
ALG-KHL-601-41,10,693016384679
ALG-KHL-601-42,0,693016384686
ALG-KHL-601-43,0,693016384693
ALG-KHL-632-34,0,693016384808
ALG-KHL-632-35,0,693016384815
ALG-KHL-632-36,0,693016384822
ALG-KHL-632-37,0,693016384839
ALG-KHL-632-38,0,693016384846
ALG-KHL-632-39,0,693016384853
ALG-KHL-632-40,0,693016384860
ALG-KHL-632-41,0,693016384877
ALG-KHL-632-42,0,693016384884
ALG-KHL-632-43,0,693016384891
ALG-KHL-643-34,0,693016538881
ALG-KHL-643-35,40,693016538898
ALG-KHL-643-36,31,693016538904
ALG-KHL-643-37,130,693016538911
ALG-KHL-643-38,159,693016538928
ALG-KHL-643-39,100,693016538935
ALG-KHL-643-40,83,693016538942
ALG-KHL-643-41,28,693016538959
ALG-KHL-643-42,20,693016538966
ALG-KHL-643-43,0,693016538973
ALG-KHL-882-34,0,693016574209
ALG-KHL-882-35,0,693016574216
ALG-KHL-882-36,0,693016574223
ALG-KHL-882-37,0,693016574230
ALG-KHL-882-38,0,693016574247
ALG-KHL-882-39,0,693016574254
ALG-KHL-882-40,0,693016574261
ALG-KHL-882-41,0,693016574278
ALG-KHL-882-42,0,693016574285
ALG-KHL-882-43,0,693016574292
ALG-KIM-139-34,0,693016588879
ALG-KIM-139-35,0,693016588886
ALG-KIM-139-36,17,693016588893
ALG-KIM-139-37,41,693016588909
ALG-KIM-139-38,60,693016588916
ALG-KIM-139-39,38,693016588923
ALG-KIM-139-40,29,693016588930
ALG-KIM-139-41,18,693016588947
ALG-KIM-139-42,13,693016588954
ALG-KIM-139-43,0,693016588961
ALG-KIM-147-35,20,693016613557
ALG-KIM-147-36,41,693016613564
ALG-KIM-147-37,75,693016613571
ALG-KIM-147-38,71,693016613588
ALG-KIM-147-39,64,693016613595
ALG-KIM-147-40,34,693016613601
ALG-KIM-147-41,10,693016613618
ALG-KIM-147-42,0,693016613625
ALG-KIM-147-43,0,693016613632
ALG-KIM-148-35,22,693016613656
ALG-KIM-148-36,49,693016613663
ALG-KIM-148-37,76,693016613670
ALG-KIM-148-38,72,693016613687
ALG-KIM-148-39,59,693016613694
ALG-KIM-148-40,36,693016613700
ALG-KIM-148-41,8,693016613717
ALG-KIM-148-42,0,693016613724
ALG-KIM-148-43,0,693016613731
ALG-KIM-420-34,0,693016588770
ALG-KIM-420-35,16,693016588787
ALG-KIM-420-36,61,693016588794
ALG-KIM-420-37,119,693016588800
ALG-KIM-420-38,153,693016588817
ALG-KIM-420-39,146,693016588824
ALG-KIM-420-40,78,693016588831
ALG-KIM-420-41,36,693016588848
ALG-KIM-420-42,4,693016588855
ALG-KIM-420-43,0,693016588862
ALG-KIM-601-34,0,693016588572
ALG-KIM-601-35,9,693016588589
ALG-KIM-601-36,33,693016588596
ALG-KIM-601-37,48,693016588602
ALG-KIM-601-38,69,693016588619
ALG-KIM-601-39,45,693016588626
ALG-KIM-601-40,2,693016588633
ALG-KIM-601-41,0,693016588640
ALG-KIM-601-42,0,693016588657
ALG-KIM-601-43,0,693016588664
ALG-KIM-640-35,30,693016613755
ALG-KIM-640-36,61,693016613762
ALG-KIM-640-37,113,693016613779
ALG-KIM-640-38,101,693016613786
ALG-KIM-640-39,76,693016613793
ALG-KIM-640-40,36,693016613809
ALG-KIM-640-41,12,693016613816
ALG-KIM-640-42,0,693016613823
ALG-KIM-640-43,0,693016613830
ALG-KIM-676-34,0,693016588671
ALG-KIM-676-35,27,693016588688
ALG-KIM-676-36,64,693016588695
ALG-KIM-676-37,90,693016588701
ALG-KIM-676-38,101,693016588718
ALG-KIM-676-39,111,693016588725
ALG-KIM-676-40,6,693016588732
ALG-KIM-676-41,0,693016588749
ALG-KIM-676-42,0,693016588756
ALG-KIM-676-43,0,693016588763
ALG-KIM-721-34,0,693016588473
ALG-KIM-721-35,15,693016588480
ALG-KIM-721-36,52,693016588497
ALG-KIM-721-37,86,693016588503
ALG-KIM-721-38,112,693016588510
ALG-KIM-721-39,111,693016588527
ALG-KIM-721-40,92,693016588534
ALG-KIM-721-41,69,693016588541
ALG-KIM-721-42,30,693016588558
ALG-KIM-721-43,0,693016588565
ALG-KLE-150-34,0,693016594771
ALG-KLE-150-35,0,693016594788
ALG-KLE-150-36,0,693016594795
ALG-KLE-150-37,0,693016594801
ALG-KLE-150-38,0,693016594818
ALG-KLE-150-39,0,693016594825
ALG-KLE-150-40,0,693016594832
ALG-KLE-150-41,0,693016594849
ALG-KLE-150-42,0,693016594856
ALG-KLE-150-43,0,693016594863
ALG-KLE-304-34,0,693016553426
ALG-KLE-304-35,0,693016553433
ALG-KLE-304-36,0,693016553440
ALG-KLE-304-37,0,693016553457
ALG-KLE-304-38,0,693016553464
ALG-KLE-304-39,0,693016553471
ALG-KLE-304-40,0,693016553488
ALG-KLE-304-41,0,693016553495
ALG-KLE-304-42,0,693016553501
ALG-KLE-304-43,0,693016553518
ALG-KLE-447-34,0,693016594672
ALG-KLE-447-35,0,693016594689
ALG-KLE-447-36,0,693016594696
ALG-KLE-447-37,0,693016594702
ALG-KLE-447-38,0,693016594719
ALG-KLE-447-39,0,693016594726
ALG-KLE-447-40,0,693016594733
ALG-KLE-447-41,0,693016594740
ALG-KLE-447-42,0,693016594757
ALG-KLE-447-43,0,693016594764
ALG-KLE-670-34,0,693016594870
ALG-KLE-670-35,4,693016594887
ALG-KLE-670-36,3,693016594894
ALG-KLE-670-37,0,693016594900
ALG-KLE-670-38,0,693016594917
ALG-KLE-670-39,0,693016594924
ALG-KLE-670-40,0,693016594931
ALG-KLE-670-41,0,693016594948
ALG-KLE-670-42,0,693016594955
ALG-KLE-670-43,0,693016594962
ALG-KLE-676-34,0,693016594979
ALG-KLE-676-35,20,693016594986
ALG-KLE-676-36,96,693016594993
ALG-KLE-676-37,196,693016595006
ALG-KLE-676-38,234,693016595013
ALG-KLE-676-39,238,693016595020
ALG-KLE-676-40,130,693016595037
ALG-KLE-676-41,68,693016595044
ALG-KLE-676-42,12,693016595051
ALG-KLE-676-43,0,693016595068
ALG-KLE-679-34,0,693016595075
ALG-KLE-679-35,11,693016595082
ALG-KLE-679-36,15,693016595099
ALG-KLE-679-37,0,693016595105
ALG-KLE-679-38,0,693016595112
ALG-KLE-679-39,0,693016595129
ALG-KLE-679-40,0,693016595136
ALG-KLE-679-41,0,693016595143
ALG-KLE-679-42,0,693016595150
ALG-KLE-679-43,0,693016595167
ALG-KLE-728-34,0,693016497676
ALG-KLE-728-35,0,693016497683
ALG-KLE-728-36,0,693016497690
ALG-KLE-728-37,0,693016497706
ALG-KLE-728-38,0,693016497713
ALG-KLE-728-39,0,693016497720
ALG-KLE-728-40,0,693016497737
ALG-KLE-728-41,0,693016497744
ALG-KLE-728-42,0,693016497751
ALG-KLE-728-43,0,693016497768
ALG-KLE-729-34,0,693016553525
ALG-KLE-729-35,0,693016553532
ALG-KLE-729-36,0,693016553549
ALG-KLE-729-37,0,693016553556
ALG-KLE-729-38,0,693016553563
ALG-KLE-729-39,0,693016553570
ALG-KLE-729-40,0,693016553587
ALG-KLE-729-41,0,693016553594
ALG-KLE-729-42,0,693016553600
ALG-KLE-729-43,0,693016553617
ALG-KLE-801-34,0,693016553228
ALG-KLE-801-35,0,693016553235
ALG-KLE-801-36,0,693016553242
ALG-KLE-801-37,0,693016553259
ALG-KLE-801-38,0,693016553266
ALG-KLE-801-39,0,693016553273
ALG-KLE-801-40,0,693016553280
ALG-KLE-801-41,0,693016553297
ALG-KLE-801-42,0,693016553303
ALG-KLE-801-43,0,693016553310
ALG-KLE-802-34,0,693016553327
ALG-KLE-802-35,0,693016553334
ALG-KLE-802-36,0,693016553341
ALG-KLE-802-37,0,693016553358
ALG-KLE-802-38,0,693016553365
ALG-KLE-802-39,0,693016553372
ALG-KLE-802-40,0,693016553389
ALG-KLE-802-41,0,693016553396
ALG-KLE-802-42,0,693016553402
ALG-KLE-802-43,0,693016553419
ALG-KOR-601-34,0,693016394791
ALG-KOR-601-35,0,693016394807
ALG-KOR-601-36,0,693016394814
ALG-KOR-601-37,0,693016394821
ALG-KOR-601-38,0,693016394838
ALG-KOR-601-39,0,693016394845
ALG-KOR-601-40,0,693016394852
ALG-KOR-601-41,0,693016394869
ALG-KOR-601-42,0,693016394876
ALG-KOR-601-43,0,693016394883
ALG-KOR-611-34,0,693016384907
ALG-KOR-611-35,0,693016384914
ALG-KOR-611-36,0,693016384921
ALG-KOR-611-37,0,693016384938
ALG-KOR-611-38,0,693016384945
ALG-KOR-611-39,0,693016384952
ALG-KOR-611-40,0,693016384969
ALG-KOR-611-41,0,693016384976
ALG-KOR-611-42,0,693016384983
ALG-KOR-611-43,0,693016384990
ALG-KOU-148-35,0,693016614455
ALG-KOU-148-36,0,693016614462
ALG-KOU-148-37,4,693016614479
ALG-KOU-148-38,9,693016614486
ALG-KOU-148-39,5,693016614493
ALG-KOU-148-40,3,693016614509
ALG-KOU-148-41,21,693016614516
ALG-KOU-148-42,0,693016614523
ALG-KOU-148-43,0,693016614530
ALG-KOU-413-35,0,693016614554
ALG-KOU-413-36,0,693016614561
ALG-KOU-413-37,0,693016614578
ALG-KOU-413-38,0,693016614585
ALG-KOU-413-39,0,693016614592
ALG-KOU-413-40,0,693016614608
ALG-KOU-413-41,13,693016614615
ALG-KOU-413-42,0,693016614622
ALG-KOU-413-43,0,693016614639
ALG-KOU-435-35,62,693016614653
ALG-KOU-435-36,101,693016614660
ALG-KOU-435-37,161,693016614677
ALG-KOU-435-38,189,693016614684
ALG-KOU-435-39,135,693016614691
ALG-KOU-435-40,95,693016614707
ALG-KOU-435-41,35,693016614714
ALG-KOU-435-42,0,693016614721
ALG-KOU-435-43,0,693016614738
ALG-KOU-601-35,0,693016614752
ALG-KOU-601-36,0,693016614769
ALG-KOU-601-37,0,693016614776
ALG-KOU-601-38,0,693016614783
ALG-KOU-601-39,0,693016614790
ALG-KOU-601-40,0,693016614806
ALG-KOU-601-41,0,693016614813
ALG-KOU-601-42,0,693016614820
ALG-KOU-601-43,0,693016614837
ALG-KOU-656-35,0,693016614851
ALG-KOU-656-36,0,693016614868
ALG-KOU-656-37,0,693016614875
ALG-KOU-656-38,0,693016614882
ALG-KOU-656-39,0,693016614899
ALG-KOU-656-40,0,693016614905
ALG-KOU-656-41,2,693016614912
ALG-KOU-656-42,0,693016614929
ALG-KOU-656-43,0,693016614936
ALG-KRI-604-34,0,693016542284
ALG-KRI-604-35,0,693016542291
ALG-KRI-604-36,0,693016542307
ALG-KRI-604-37,0,693016542314
ALG-KRI-604-38,0,693016542321
ALG-KRI-604-39,0,693016542338
ALG-KRI-604-40,0,693016542345
ALG-KRI-604-41,0,693016542352
ALG-KRI-604-42,0,693016542369
ALG-KRI-604-43,0,693016542376
ALG-KYL-601-34,0,693016542581
ALG-KYL-601-35,15,693016542598
ALG-KYL-601-36,40,693016542604
ALG-KYL-601-37,87,693016542611
ALG-KYL-601-38,109,693016542628
ALG-KYL-601-39,91,693016542635
ALG-KYL-601-40,0,693016542642
ALG-KYL-601-41,0,693016542659
ALG-KYL-601-42,0,693016542666
ALG-KYL-601-43,0,693016542673
ALG-KYL-602-34,0,693016542680
ALG-KYL-602-35,7,693016542697
ALG-KYL-602-36,49,693016542703
ALG-KYL-602-37,157,693016542710
ALG-KYL-602-38,178,693016542727
ALG-KYL-602-39,198,693016542734
ALG-KYL-602-40,34,693016542741
ALG-KYL-602-41,0,693016542758
ALG-KYL-602-42,0,693016542765
ALG-KYL-602-43,0,693016542772
ALG-KYL-651-34,0,693016580262
ALG-KYL-651-35,18,693016580279
ALG-KYL-651-36,71,693016580286
ALG-KYL-651-37,142,693016580293
ALG-KYL-651-38,199,693016580309
ALG-KYL-651-39,171,693016580316
ALG-KYL-651-40,104,693016580323
ALG-KYL-651-41,61,693016580330
ALG-KYL-651-42,32,693016580347
ALG-KYL-651-43,0,693016580354
ALG-KYL-653-34,0,693016580361
ALG-KYL-653-35,17,693016580378
ALG-KYL-653-36,71,693016580385
ALG-KYL-653-37,163,693016580392
ALG-KYL-653-38,211,693016580408
ALG-KYL-653-39,188,693016580415
ALG-KYL-653-40,127,693016580422
ALG-KYL-653-41,76,693016580439
ALG-KYL-653-42,57,693016580446
ALG-KYL-653-43,0,693016580453
ALG-LAN-138-34,0,693016599875
ALG-LAN-138-35,0,693016599882
ALG-LAN-138-36,0,693016599899
ALG-LAN-138-37,0,693016599905
ALG-LAN-138-38,0,693016599912
ALG-LAN-138-39,24,693016599929
ALG-LAN-138-40,14,693016599936
ALG-LAN-138-41,10,693016599943
ALG-LAN-138-42,4,693016599950
ALG-LAN-138-43,0,693016599967
ALG-LAN-670-34,0,693016600175
ALG-LAN-670-35,0,693016600182
ALG-LAN-670-36,5,693016600199
ALG-LAN-670-37,0,693016600205
ALG-LAN-670-38,0,693016600212
ALG-LAN-670-39,3,693016600229
ALG-LAN-670-40,19,693016600236
ALG-LAN-670-41,9,693016600243
ALG-LAN-670-42,0,693016600250
ALG-LAN-670-43,0,693016600267
ALG-LAN-871-34,0,693016599974
ALG-LAN-871-35,0,693016599981
ALG-LAN-871-36,0,693016599998
ALG-LAN-871-37,0,693016600007
ALG-LAN-871-38,0,693016600014
ALG-LAN-871-39,20,693016600021
ALG-LAN-871-40,13,693016600038
ALG-LAN-871-41,18,693016600045
ALG-LAN-871-42,2,693016600052
ALG-LAN-871-43,0,693016600069
ALG-LAN-872-34,0,693016600076
ALG-LAN-872-35,0,693016600083
ALG-LAN-872-36,0,693016600090
ALG-LAN-872-37,0,693016600106
ALG-LAN-872-38,0,693016600113
ALG-LAN-872-39,0,693016600120
ALG-LAN-872-40,6,693016600137
ALG-LAN-872-41,0,693016600144
ALG-LAN-872-42,0,693016600151
ALG-LAN-872-43,0,693016600168
ALG-LAR-341-34,0,693016564101
ALG-LAR-341-35,0,693016564118
ALG-LAR-341-36,0,693016564125
ALG-LAR-341-37,0,693016564132
ALG-LAR-341-38,0,693016564149
ALG-LAR-341-39,0,693016564156
ALG-LAR-341-40,0,693016564163
ALG-LAR-341-41,0,693016564170
ALG-LAR-341-42,0,693016564187
ALG-LAR-341-43,0,693016564194
ALG-LAR-372-34,0,693016599776
ALG-LAR-372-35,0,693016599783
ALG-LAR-372-36,0,693016599790
ALG-LAR-372-37,0,693016599806
ALG-LAR-372-38,0,693016599813
ALG-LAR-372-39,0,693016599820
ALG-LAR-372-40,0,693016599837
ALG-LAR-372-41,0,693016599844
ALG-LAR-372-42,0,693016599851
ALG-LAR-372-43,0,693016599868
ALG-LAR-582-34,0,693016557127
ALG-LAR-582-35,0,693016557134
ALG-LAR-582-36,0,693016557141
ALG-LAR-582-37,0,693016557158
ALG-LAR-582-38,0,693016557165
ALG-LAR-582-39,0,693016557172
ALG-LAR-582-40,0,693016557189
ALG-LAR-582-41,0,693016557196
ALG-LAR-582-42,0,693016557202
ALG-LAR-582-43,0,693016557219
ALG-LAR-601-34,0,693016498673
ALG-LAR-601-35,0,693016498680
ALG-LAR-601-36,0,693016498697
ALG-LAR-601-37,0,693016498703
ALG-LAR-601-38,0,693016498710
ALG-LAR-601-39,0,693016498727
ALG-LAR-601-40,0,693016498734
ALG-LAR-601-41,0,693016498741
ALG-LAR-601-42,0,693016498758
ALG-LAR-601-43,0,693016498765
ALG-LAR-620-34,0,693016557325
ALG-LAR-620-35,0,693016557332
ALG-LAR-620-36,0,693016557349
ALG-LAR-620-37,0,693016557356
ALG-LAR-620-38,0,693016557363
ALG-LAR-620-39,0,693016557370
ALG-LAR-620-40,0,693016557387
ALG-LAR-620-41,0,693016557394
ALG-LAR-620-42,0,693016557400
ALG-LAR-620-43,0,693016557417
ALG-LAR-669-34,0,693016599578
ALG-LAR-669-35,0,693016599585
ALG-LAR-669-36,2,693016599592
ALG-LAR-669-37,0,693016599608
ALG-LAR-669-38,0,693016599615
ALG-LAR-669-39,0,693016599622
ALG-LAR-669-40,0,693016599639
ALG-LAR-669-41,0,693016599646
ALG-LAR-669-42,0,693016599653
ALG-LAR-669-43,0,693016599660
ALG-LAR-670-34,0,693016599479
ALG-LAR-670-35,0,693016599486
ALG-LAR-670-36,0,693016599493
ALG-LAR-670-37,0,693016599509
ALG-LAR-670-38,0,693016599516
ALG-LAR-670-39,2,693016599523
ALG-LAR-670-40,2,693016599530
ALG-LAR-670-41,0,693016599547
ALG-LAR-670-42,0,693016599554
ALG-LAR-670-43,0,693016599561
ALG-LAR-758-34,0,693016557226
ALG-LAR-758-35,0,693016557233
ALG-LAR-758-36,0,693016557240
ALG-LAR-758-37,0,693016557257
ALG-LAR-758-38,0,693016557264
ALG-LAR-758-39,0,693016557271
ALG-LAR-758-40,0,693016557288
ALG-LAR-758-41,0,693016557295
ALG-LAR-758-42,0,693016557301
ALG-LAR-758-43,0,693016557318
ALG-LAR-780-34,0,693016599677
ALG-LAR-780-35,0,693016599684
ALG-LAR-780-36,0,693016599691
ALG-LAR-780-37,2,693016599707
ALG-LAR-780-38,0,693016599714
ALG-LAR-780-39,0,693016599721
ALG-LAR-780-40,0,693016599738
ALG-LAR-780-41,0,693016599745
ALG-LAR-780-42,0,693016599752
ALG-LAR-780-43,0,693016599769
ALG-LEI-219-34,0,693016529780
ALG-LEI-219-35,0,693016529797
ALG-LEI-219-36,0,693016529803
ALG-LEI-219-37,0,693016529810
ALG-LEI-219-38,0,693016529827
ALG-LEI-219-39,0,693016529834
ALG-LEI-219-40,0,693016529841
ALG-LEI-219-41,0,693016529858
ALG-LEI-219-42,0,693016529865
ALG-LEI-219-43,0,693016529872
ALG-LEI-243-34,0,693016529889
ALG-LEI-243-35,0,693016529896
ALG-LEI-243-36,0,693016529902
ALG-LEI-243-37,0,693016529919
ALG-LEI-243-38,0,693016529926
ALG-LEI-243-39,0,693016529933
ALG-LEI-243-40,0,693016529940
ALG-LEI-243-41,0,693016529957
ALG-LEI-243-42,0,693016529964
ALG-LEI-243-43,0,693016529971
ALG-LOL-211-34,0,693016563401
ALG-LOL-211-35,0,693016563418
ALG-LOL-211-36,0,693016563425
ALG-LOL-211-37,0,693016563432
ALG-LOL-211-38,0,693016563449
ALG-LOL-211-39,0,693016563456
ALG-LOL-211-40,0,693016563463
ALG-LOL-211-41,0,693016563470
ALG-LOL-211-42,0,693016563487
ALG-LOL-211-43,0,693016563494
ALG-LOL-251-34,0,693016563609
ALG-LOL-251-35,0,693016563616
ALG-LOL-251-36,0,693016563623
ALG-LOL-251-37,0,693016563630
ALG-LOL-251-38,0,693016563647
ALG-LOL-251-39,0,693016563654
ALG-LOL-251-40,0,693016563661
ALG-LOL-251-41,0,693016563678
ALG-LOL-251-42,0,693016563685
ALG-LOL-251-43,0,693016563692
ALG-LOL-393-34,0,693016526680
ALG-LOL-393-35,0,693016526697
ALG-LOL-393-36,0,693016526703
ALG-LOL-393-37,0,693016526710
ALG-LOL-393-38,0,693016526727
ALG-LOL-393-39,0,693016526734
ALG-LOL-393-40,0,693016526741
ALG-LOL-393-41,0,693016526758
ALG-LOL-393-42,0,693016526765
ALG-LOL-393-43,0,693016526772
ALG-LOL-418-34,0,693016563500
ALG-LOL-418-35,0,693016563517
ALG-LOL-418-36,0,693016563524
ALG-LOL-418-37,0,693016563531
ALG-LOL-418-38,0,693016563548
ALG-LOL-418-39,0,693016563555
ALG-LOL-418-40,0,693016563562
ALG-LOL-418-41,0,693016563579
ALG-LOL-418-42,0,693016563586
ALG-LOL-418-43,0,693016563593
ALG-LOL-600-34,0,693016499274
ALG-LOL-600-35,0,693016499281
ALG-LOL-600-36,0,693016499298
ALG-LOL-600-37,0,693016499304
ALG-LOL-600-38,0,693016499311
ALG-LOL-600-39,0,693016499328
ALG-LOL-600-40,0,693016499335
ALG-LOL-600-41,0,693016499342
ALG-LOL-600-42,0,693016499359
ALG-LOL-600-43,0,693016499366
ALG-LOL-817-34,0,693016526581
ALG-LOL-817-35,0,693016526598
ALG-LOL-817-36,0,693016526604
ALG-LOL-817-37,0,693016526611
ALG-LOL-817-38,0,693016526628
ALG-LOL-817-39,0,693016526635
ALG-LOL-817-40,0,693016526642
ALG-LOL-817-41,0,693016526659
ALG-LOL-817-42,0,693016526666
ALG-LOL-817-43,0,693016526673
ALG-MAD-586-35,0,693016618057
ALG-MAD-586-36,0,693016618064
ALG-MAD-586-37,0,693016618071
ALG-MAD-586-38,0,693016618088
ALG-MAD-586-39,0,693016618095
ALG-MAD-586-40,0,693016618101
ALG-MAD-586-41,0,693016618118
ALG-MAD-586-42,0,693016618125
ALG-MAD-586-43,0,693016618132
ALG-MAY-435-35,0,693016617654
ALG-MAY-435-36,0,693016617661
ALG-MAY-435-37,0,693016617678
ALG-MAY-435-38,0,693016617685
ALG-MAY-435-39,0,693016617692
ALG-MAY-435-40,0,693016617708
ALG-MAY-435-41,0,693016617715
ALG-MAY-435-42,0,693016617722
ALG-MAY-435-43,0,693016617739
ALG-MAY-601-35,0,693016617753
ALG-MAY-601-36,0,693016617760
ALG-MAY-601-37,0,693016617777
ALG-MAY-601-38,0,693016617784
ALG-MAY-601-39,0,693016617791
ALG-MAY-601-40,0,693016617807
ALG-MAY-601-41,0,693016617814
ALG-MAY-601-42,0,693016617821
ALG-MAY-601-43,0,693016617838
ALG-MAY-735-35,0,693016617852
ALG-MAY-735-36,0,693016617869
ALG-MAY-735-37,0,693016617876
ALG-MAY-735-38,0,693016617883
ALG-MAY-735-39,0,693016617890
ALG-MAY-735-40,0,693016617906
ALG-MAY-735-41,0,693016617913
ALG-MAY-735-42,0,693016617920
ALG-MAY-735-43,0,693016617937
ALG-MAY-739-35,0,693016617951
ALG-MAY-739-36,0,693016617968
ALG-MAY-739-37,0,693016617975
ALG-MAY-739-38,0,693016617982
ALG-MAY-739-39,0,693016617999
ALG-MAY-739-40,0,693016618002
ALG-MAY-739-41,0,693016618019
ALG-MAY-739-42,0,693016618026
ALG-MAY-739-43,0,693016618033
ALG-NAN-314-34,0,693016581160
ALG-NAN-314-35,10,693016581177
ALG-NAN-314-36,39,693016581184
ALG-NAN-314-37,54,693016581191
ALG-NAN-314-38,108,693016581207
ALG-NAN-314-39,82,693016581214
ALG-NAN-314-40,80,693016581221
ALG-NAN-314-41,43,693016581238
ALG-NAN-314-42,20,693016581245
ALG-NAN-314-43,0,693016581252
ALG-NAN-315-34,0,693016581061
ALG-NAN-315-35,6,693016581078
ALG-NAN-315-36,20,693016581085
ALG-NAN-315-37,37,693016581092
ALG-NAN-315-38,47,693016581108
ALG-NAN-315-39,0,693016581115
ALG-NAN-315-40,0,693016581122
ALG-NAN-315-41,0,693016581139
ALG-NAN-315-42,3,693016581146
ALG-NAN-315-43,0,693016581153
ALG-NAN-601-34,0,693016580965
ALG-NAN-601-35,6,693016580972
ALG-NAN-601-36,29,693016580989
ALG-NAN-601-37,10,693016580996
ALG-NAN-601-38,17,693016581009
ALG-NAN-601-39,0,693016581016
ALG-NAN-601-40,0,693016581023
ALG-NAN-601-41,0,693016581030
ALG-NAN-601-42,0,693016581047
ALG-NAN-601-43,0,693016581054
ALG-NAN-743-35,0,693016615254
ALG-NAN-743-36,0,693016615261
ALG-NAN-743-37,0,693016615278
ALG-NAN-743-38,0,693016615285
ALG-NAN-743-39,0,693016615292
ALG-NAN-743-40,0,693016615308
ALG-NAN-743-41,0,693016615315
ALG-NAN-743-42,0,693016615322
ALG-NAN-743-43,0,693016615339
ALG-NAN-881-35,0,693016615353
ALG-NAN-881-36,0,693016615360
ALG-NAN-881-37,0,693016615377
ALG-NAN-881-38,0,693016615384
ALG-NAN-881-39,0,693016615391
ALG-NAN-881-40,0,693016615407
ALG-NAN-881-41,0,693016615414
ALG-NAN-881-42,0,693016615421
ALG-NAN-881-43,0,693016615438
ALG-NAN-888-35,0,693016615452
ALG-NAN-888-36,0,693016615469
ALG-NAN-888-37,0,693016615476
ALG-NAN-888-38,0,693016615483
ALG-NAN-888-39,0,693016615490
ALG-NAN-888-40,0,693016615506
ALG-NAN-888-41,0,693016615513
ALG-NAN-888-42,0,693016615520
ALG-NAN-888-43,0,693016615537
ALG-NAN-902-34,0,693016580866
ALG-NAN-902-35,11,693016580873
ALG-NAN-902-36,51,693016580880
ALG-NAN-902-37,71,693016580897
ALG-NAN-902-38,127,693016580903
ALG-NAN-902-39,78,693016580910
ALG-NAN-902-40,67,693016580927
ALG-NAN-902-41,47,693016580934
ALG-NAN-902-42,15,693016580941
ALG-NAN-902-43,0,693016580958
ALG-NAN-906-34,0,693016580767
ALG-NAN-906-35,9,693016580774
ALG-NAN-906-36,28,693016580781
ALG-NAN-906-37,45,693016580798
ALG-NAN-906-38,75,693016580804
ALG-NAN-906-39,46,693016580811
ALG-NAN-906-40,62,693016580828
ALG-NAN-906-41,20,693016580835
ALG-NAN-906-42,24,693016580842
ALG-NAN-906-43,0,693016580859
ALG-NAN-913-34,0,693016541782
ALG-NAN-913-35,0,693016541799
ALG-NAN-913-36,0,693016541805
ALG-NAN-913-37,0,693016541812
ALG-NAN-913-38,6,693016541829
ALG-NAN-913-39,0,693016541836
ALG-NAN-913-40,0,693016541843
ALG-NAN-913-41,0,693016541850
ALG-NAN-913-42,0,693016541867
ALG-NAN-913-43,0,693016541874
ALG-NAN-914-34,0,693016541881
ALG-NAN-914-35,0,693016541898
ALG-NAN-914-36,0,693016541904
ALG-NAN-914-37,0,693016541911
ALG-NAN-914-38,0,693016541928
ALG-NAN-914-39,0,693016541935
ALG-NAN-914-40,0,693016541942
ALG-NAN-914-41,0,693016541959
ALG-NAN-914-42,0,693016541966
ALG-NAN-914-43,0,693016541973
ALG-NAN-915-34,0,693016541980
ALG-NAN-915-35,0,693016541997
