Inventory Reference,Inventory Date,Vendor Number,Buyer Part Number,UPC,Product Description,Qty
170714,20170714,1936304,ALG-999,693016299874,Classic Footbed - Medium,882,
170714,20170714,1936304,ALG-999,693016299881,Classic Footbed - Medium,1314,
170714,20170714,1936304,ALG-999,693016299898,Classic Footbed - Medium,1207,
170714,20170714,1936304,ALG-999,693016299904,Classic Footbed - Medium,1744,
170714,20170714,1936304,ALG-999,693016299911,Classic Footbed - Medium,2004,
170714,20170714,1936304,ALG-999,693016299836,Classic Footbed - Medium,0,
170714,20170714,1936304,ALG-999,693016319527,Classic Footbed - Medium,256,
170714,20170714,1936304,ALG-999G,693016531783,Classic Grey Footbed,5,
170714,20170714,1936304,ALG-999G,693016531790,Classic Grey Footbed,26,
170714,20170714,1936304,ALG-999G,693016531806,Classic Grey Footbed,106,
170714,20170714,1936304,ALG-999G,693016531813,Classic Grey Footbed,449,
170714,20170714,1936304,ALG-999G,693016531820,Classic Grey Footbed,616,
170714,20170714,1936304,ALG-999G,693016531837,Classic Grey Footbed,450,
170714,20170714,1936304,ALG-999G,693016531844,Classic Grey Footbed,366,
170714,20170714,1936304,ALG-999G,693016531851,Classic Grey Footbed,334,
170714,20170714,1936304,ALG-999G,693016531868,Classic Grey Footbed,281,
170714,20170714,1936304,ALG-999G,693016531875,Classic Grey Footbed,18,
170714,20170714,1936304,ALG-999GW,693016531882,Wide Classic Removable Footbed - Grey,3,
170714,20170714,1936304,ALG-999GW,693016531899,Wide Classic Removable Footbed - Grey,0,
170714,20170714,1936304,ALG-999GW,693016531905,Wide Classic Removable Footbed - Grey,84,
170714,20170714,1936304,ALG-999GW,693016531912,Wide Classic Removable Footbed - Grey,229,
170714,20170714,1936304,ALG-999GW,693016531929,Wide Classic Removable Footbed - Grey,308,
170714,20170714,1936304,ALG-999GW,693016531936,Wide Classic Removable Footbed - Grey,303,
170714,20170714,1936304,ALG-999GW,693016531943,Wide Classic Removable Footbed - Grey,265,
170714,20170714,1936304,ALG-999GW,693016531950,Wide Classic Removable Footbed - Grey,201,
170714,20170714,1936304,ALG-999GW,693016531967,Wide Classic Removable Footbed - Grey,160,
170714,20170714,1936304,ALG-999GW,693016531974,Wide Classic Removable Footbed - Grey,61,
170714,20170714,1936304,ALG-999W,693016299928,Classic Footbed - Wide,373,
170714,20170714,1936304,ALG-999W,693016299935,Classic Footbed - Wide,1569,
170714,20170714,1936304,ALG-999W,693016299942,Classic Footbed - Wide,2697,
170714,20170714,1936304,ALG-999W,693016299959,Classic Footbed - Wide,4375,
170714,20170714,1936304,ALG-999W,693016299966,Classic Footbed - Wide,4165,
170714,20170714,1936304,ALG-999W,693016299973,Classic Footbed - Wide,3478,
170714,20170714,1936304,ALG-999W,693016299980,Classic Footbed - Wide,2404,
170714,20170714,1936304,ALG-999W,693016299997,Classic Footbed - Wide,2435,
170714,20170714,1936304,ALG-999W,693016502325,Classic Footbed - Wide,0,
170714,20170714,1936304,ALG-999W,693016319534,Classic Footbed - Wide,276,
170714,20170714,1936304,ALG-ALL-011,693016535989,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016535996,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536009,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536016,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536023,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536030,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536047,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536054,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536061,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-011,693016536078,Alli Black Waxy,0,
170714,20170714,1936304,ALG-ALL-386,693016304479,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304486,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304493,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304509,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304516,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304523,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304530,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-386,693016304547,Alli Rome Patent,0,
170714,20170714,1936304,ALG-ALL-413,693016611140,Alli Starlit,19,
170714,20170714,1936304,ALG-ALL-413,693016611157,Alli Starlit,41,
170714,20170714,1936304,ALG-ALL-413,693016611164,Alli Starlit,75,
170714,20170714,1936304,ALG-ALL-413,693016611171,Alli Starlit,67,
170714,20170714,1936304,ALG-ALL-413,693016611188,Alli Starlit,62,
170714,20170714,1936304,ALG-ALL-413,693016611195,Alli Starlit,31,
170714,20170714,1936304,ALG-ALL-413,693016611201,Alli Starlit,8,
170714,20170714,1936304,ALG-ALL-413,693016611218,Alli Starlit,0,
170714,20170714,1936304,ALG-ALL-413,693016611225,Alli Starlit,0,
170714,20170714,1936304,ALG-ALL-431,693016491285,Alli Black Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-431,693016491292,Alli Black Embossed Paisley,9,
170714,20170714,1936304,ALG-ALL-431,693016491308,Alli Black Embossed Paisley,20,
170714,20170714,1936304,ALG-ALL-431,693016491315,Alli Black Embossed Paisley,55,
170714,20170714,1936304,ALG-ALL-431,693016491322,Alli Black Embossed Paisley,108,
170714,20170714,1936304,ALG-ALL-431,693016491339,Alli Black Embossed Paisley,94,
170714,20170714,1936304,ALG-ALL-431,693016491346,Alli Black Embossed Paisley,82,
170714,20170714,1936304,ALG-ALL-431,693016491353,Alli Black Embossed Paisley,70,
170714,20170714,1936304,ALG-ALL-431,693016491360,Alli Black Embossed Paisley,40,
170714,20170714,1936304,ALG-ALL-431,693016491377,Alli Black Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491780,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491797,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491803,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491810,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491827,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491834,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491841,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491858,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491865,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-433,693016491872,Alli Choco Embossed Paisley,0,
170714,20170714,1936304,ALG-ALL-554,693016571802,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571819,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571826,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571833,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571840,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571857,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571864,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571871,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571888,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-554,693016571895,Alli Oxblood Bloom,0,
170714,20170714,1936304,ALG-ALL-571,693016293957,Alli Black Silver Rose,143,
170714,20170714,1936304,ALG-ALL-571,693016293964,Alli Black Silver Rose,91,
170714,20170714,1936304,ALG-ALL-571,693016293971,Alli Black Silver Rose,238,
170714,20170714,1936304,ALG-ALL-571,693016293988,Alli Black Silver Rose,289,
170714,20170714,1936304,ALG-ALL-571,693016293995,Alli Black Silver Rose,229,
170714,20170714,1936304,ALG-ALL-571,693016294008,Alli Black Silver Rose,128,
170714,20170714,1936304,ALG-ALL-571,693016294015,Alli Black Silver Rose,60,
170714,20170714,1936304,ALG-ALL-571,693016294022,Alli Black Silver Rose,20,
170714,20170714,1936304,ALG-ALL-574,693016548026,Alli Yeehaw Brown,0,
170714,20170714,1936304,ALG-ALL-574,693016548033,Alli Yeehaw Brown,8,
170714,20170714,1936304,ALG-ALL-574,693016548040,Alli Yeehaw Brown,56,
170714,20170714,1936304,ALG-ALL-574,693016548057,Alli Yeehaw Brown,85,
170714,20170714,1936304,ALG-ALL-574,693016548064,Alli Yeehaw Brown,97,
170714,20170714,1936304,ALG-ALL-574,693016548071,Alli Yeehaw Brown,122,
170714,20170714,1936304,ALG-ALL-574,693016548088,Alli Yeehaw Brown,34,
170714,20170714,1936304,ALG-ALL-574,693016548095,Alli Yeehaw Brown,7,
170714,20170714,1936304,ALG-ALL-574,693016548101,Alli Yeehaw Brown,8,
170714,20170714,1936304,ALG-ALL-574,693016548118,Alli Yeehaw Brown,0,
170714,20170714,1936304,ALG-ALL-576,693016571703,Alli Yeehaw Navy,0,
170714,20170714,1936304,ALG-ALL-576,693016571710,Alli Yeehaw Navy,15,
170714,20170714,1936304,ALG-ALL-576,693016571727,Alli Yeehaw Navy,36,
170714,20170714,1936304,ALG-ALL-576,693016571734,Alli Yeehaw Navy,71,
170714,20170714,1936304,ALG-ALL-576,693016571741,Alli Yeehaw Navy,113,
170714,20170714,1936304,ALG-ALL-576,693016571758,Alli Yeehaw Navy,112,
170714,20170714,1936304,ALG-ALL-576,693016571765,Alli Yeehaw Navy,91,
170714,20170714,1936304,ALG-ALL-576,693016571772,Alli Yeehaw Navy,50,
170714,20170714,1936304,ALG-ALL-576,693016571789,Alli Yeehaw Navy,21,
170714,20170714,1936304,ALG-ALL-576,693016571796,Alli Yeehaw Navy,0,
170714,20170714,1936304,ALG-ALL-640,693016611249,Alli Jet Luster,30,
170714,20170714,1936304,ALG-ALL-640,693016611256,Alli Jet Luster,63,
170714,20170714,1936304,ALG-ALL-640,693016611263,Alli Jet Luster,105,
170714,20170714,1936304,ALG-ALL-640,693016611270,Alli Jet Luster,111,
170714,20170714,1936304,ALG-ALL-640,693016611287,Alli Jet Luster,89,
170714,20170714,1936304,ALG-ALL-640,693016611294,Alli Jet Luster,38,
170714,20170714,1936304,ALG-ALL-640,693016611300,Alli Jet Luster,18,
170714,20170714,1936304,ALG-ALL-640,693016611317,Alli Jet Luster,0,
170714,20170714,1936304,ALG-ALL-640,693016611324,Alli Jet Luster,0,
170714,20170714,1936304,ALG-ALL-741,693016536184,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536191,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536207,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536214,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536221,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536238,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536245,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536252,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536269,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALL-741,693016536276,Alli Blue Twist,0,
170714,20170714,1936304,ALG-ALR-471,693016619566,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619573,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619580,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619597,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619603,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619610,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619627,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619634,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ALR-471,693016619641,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-147,693016619368,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619375,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619382,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619399,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619405,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619412,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619429,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619436,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-147,693016619443,Ari Retro,0,
170714,20170714,1936304,ALG-ARI-346,693016580668,Ari Sweetie Pie,0,
170714,20170714,1936304,ALG-ARI-346,693016580675,Ari Sweetie Pie,19,
170714,20170714,1936304,ALG-ARI-346,693016580682,Ari Sweetie Pie,60,
170714,20170714,1936304,ALG-ARI-346,693016580699,Ari Sweetie Pie,80,
170714,20170714,1936304,ALG-ARI-346,693016580705,Ari Sweetie Pie,114,
170714,20170714,1936304,ALG-ARI-346,693016580712,Ari Sweetie Pie,121,
170714,20170714,1936304,ALG-ARI-346,693016580729,Ari Sweetie Pie,92,
170714,20170714,1936304,ALG-ARI-346,693016580736,Ari Sweetie Pie,77,
170714,20170714,1936304,ALG-ARI-346,693016580743,Ari Sweetie Pie,34,
170714,20170714,1936304,ALG-ARI-346,693016580750,Ari Sweetie Pie,0,
170714,20170714,1936304,ALG-ARI-445,693016619467,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619474,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619481,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619498,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619504,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619511,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619528,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619535,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-445,693016619542,Ari Laugh In,0,
170714,20170714,1936304,ALG-ARI-471,693016626434,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626441,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626458,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626465,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626472,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626489,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626496,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626502,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-471,693016626519,Ari Oiled Suede Black,0,
170714,20170714,1936304,ALG-ARI-472,693016619665,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619672,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619689,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619696,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619702,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619719,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619726,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619733,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-472,693016619740,Ari Oiled Suede Hazelnut,0,
170714,20170714,1936304,ALG-ARI-601,693016580460,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-601,693016580477,Ari Black Nappa Waterproof,7,
170714,20170714,1936304,ALG-ARI-601,693016580484,Ari Black Nappa Waterproof,4,
170714,20170714,1936304,ALG-ARI-601,693016580491,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-601,693016580507,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-601,693016580514,Ari Black Nappa Waterproof,5,
170714,20170714,1936304,ALG-ARI-601,693016580521,Ari Black Nappa Waterproof,3,
170714,20170714,1936304,ALG-ARI-601,693016580538,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-601,693016580545,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-601,693016580552,Ari Black Nappa Waterproof,0,
170714,20170714,1936304,ALG-ARI-882,693016580569,Ari Hickory Waterproof,0,
170714,20170714,1936304,ALG-ARI-882,693016580576,Ari Hickory Waterproof,12,
170714,20170714,1936304,ALG-ARI-882,693016580583,Ari Hickory Waterproof,7,
170714,20170714,1936304,ALG-ARI-882,693016580590,Ari Hickory Waterproof,30,
170714,20170714,1936304,ALG-ARI-882,693016580606,Ari Hickory Waterproof,38,
170714,20170714,1936304,ALG-ARI-882,693016580613,Ari Hickory Waterproof,27,
170714,20170714,1936304,ALG-ARI-882,693016580620,Ari Hickory Waterproof,4,
170714,20170714,1936304,ALG-ARI-882,693016580637,Ari Hickory Waterproof,0,
170714,20170714,1936304,ALG-ARI-882,693016580644,Ari Hickory Waterproof,0,
170714,20170714,1936304,ALG-ARI-882,693016580651,Ari Hickory Waterproof,0,
170714,20170714,1936304,ALG-ASH-661,693016530380,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530397,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530403,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530410,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530427,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530434,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530441,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530458,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530465,Asha Black Crackle,0,
170714,20170714,1936304,ALG-ASH-661,693016530472,Asha Black Crackle,0,
170714,20170714,1936304,ALG-AVA-101,693016291205,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291212,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291229,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291236,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291243,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291250,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291267,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-101,693016291274,Ava Black Patent,0,
170714,20170714,1936304,ALG-AVA-601,693016291281,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291298,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291304,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291311,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291328,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291335,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291342,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVA-601,693016291359,Ava Black Napa,0,
170714,20170714,1936304,ALG-AVR-601,693016291120,Avril Black Full Grain,7,
170714,20170714,1936304,ALG-AVR-601,693016291137,Avril Black Full Grain,16,
170714,20170714,1936304,ALG-AVR-601,693016291144,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-AVR-601,693016291151,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-AVR-601,693016291168,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-AVR-601,693016291175,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-AVR-601,693016291182,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-AVR-601,693016291199,Avril Black Full Grain,0,
170714,20170714,1936304,ALG-BEL-101,693016288908,Belle Black Crinkle,48,
170714,20170714,1936304,ALG-BEL-101,693016288915,Belle Black Crinkle,172,
170714,20170714,1936304,ALG-BEL-101,693016288922,Belle Black Crinkle,237,
